Page ID,Page name,Disclaimer,Amount spent (CZK)
278117815576023,EU Justice and Consumers,EU Justice and Consumers,313
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,256
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,198
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,139
257529307701966,Jiří Pospíšil,TOP 09,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
632832356800711,Plzeňský Prazdroj,Plzeňský Prazdroj,≤100
308878909205138,Toyota Česká republika,Toyota Česká republika,≤100
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,≤100
206791046438534,Plant for the Planet - Česká republika,Plant-for-the-Planet Czech Republic Nadace,≤100
178362315106,European Parliament,European Parliament,≤100
120461304659141,O2 CZ,O2 Czech republic,≤100
110945610569821,Odchod.eu,Hnutí Odchod,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
146713862010620,Martin Baxa,Martin Baxa,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
101983652354160,Jozef Síkela,Starostové a nezávislí,≤100
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,≤100
316563285803,TOP 09 - Liberecký kraj,TOP 09,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
1956144064659620,BlueTV,Aliance pro budoucnost,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
105994357680102,Avenberg.cz,These ads ran without a disclaimer,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
107192741793701,CricksyDog.cz,These ads ran without a disclaimer,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
711658465662315,XTV,XTV,≤100
139379141293,Paměť národa,"Post Bellum, z.ú.",≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
105002754733933,Matěj Gregor,Odchod z.s.,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
952005618247538,Martin Červíček,Martin Červíček,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
90002267161,TOP 09,TOP 09,≤100
101082378110228,Budoucnost,Budoucnost,≤100
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",≤100
337302141482,Marianne,These ads ran without a disclaimer,≤100
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
378827025796132,Peak.cz,Peak.cz,≤100
273367223021327,Veronika Vrecionová,Veronika Vrecionová,≤100
104398128891546,Jan Hrušovský,Jan Hrušovský,≤100
321762510282,Michal Kučera,Michal Kučera,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
101879736296720,European News,These ads ran without a disclaimer,≤100
1570680696523246,Institut pro politiku a společnost,Institut pro politiku a společnost,≤100
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
745225392241191,Primagas Česká republika,PRIMAGAS s.r.o.,≤100
2518628288366239,FocusOn,These ads ran without a disclaimer,≤100
1701718886552103,Moje Evropa,Moje Evropa,≤100
356382154550156,e.on,These ads ran without a disclaimer,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková - radní pro životní prostředí a zemědělství,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
1797185020366096,Scale,Scale,≤100
263551603800539,Martin Kolovratník,Martin Kolovratník - ANO,≤100
100609955039699,Corrency,Corrency,≤100
100528438562922,Oznam.to,Lexnova s.r.o.,≤100
863066993754032,LOCIKA - centrum pro děti ohrožené domácím násilím,Centrum LOCIKA,≤100
113743658978459,Meltingpot,Meltingpot,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
733410133337387,Michaela Šojdrová,Michaela Šojdrová,≤100
278974085586343,Radio Dixie,These ads ran without a disclaimer,≤100
548487565163265,"Buď Čech, buď laska","Buď Čech, buď laska",≤100
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,≤100
1161002053978712,Jitka Seitlová,KDU-ČSL,≤100
133030253410089,Jan Šafařík,Jan Šafařík,≤100
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s. r. o.,≤100
124212050978293,Kverulant org,Kverulant org,≤100
197010357446014,Ondřej Prokop,Ondrej Prokop,≤100
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
1417693954961034,Nario,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
105629509109985,Cherry Kitten,These ads ran without a disclaimer,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
113442788455420,Gleb Karakulov,These ads ran without a disclaimer,≤100
305608429284,EU Environment,These ads ran without a disclaimer,≤100
