Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,40515
1428873024044736,المدن - almodon,المدن - almodon‎,34848
1438703606372190,Elham Said Freiha,Elham Freiha,24242
101241044906111,هنا لبنان,هنا لبنان,15152
102023711572671,أساس ميديا -  Asas Media,asasmedia,15152
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,13636
137195823051820,Maharat Foundation,Maharat Foundation,8303
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,4545
110470091436602,Ici Beyrouth,Ici beyrouth,4545
106197498149118,لبنان الكبير,Grand Lebanon,4545
1904241623145929,Democracy Reporting International Lebanon,Democracy Reporting International,3030
101985661610385,Annahar Al Arabi,Ghiwa Cherfane,3030
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,3030
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,3030
109112633772887,180post,180Post,1515
107698404702208,Alkalima,Alkalima Onlime,1515
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,1515
103064288692603,Le Courrier Du Cedre,Marwan Rashid,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
1672908553038370,Arab Window - نافذة العرب,Arab,1515
111056268521175,Mrtudxzzppgkcvxxz,These ads ran without a disclaimer,≤100
2509759842418472,LebTalks,Lebtalks,≤100
101453006161732,Azz rhinoceros,These ads ran without a disclaimer,≤100
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,≤100
1002212629872227,Fawaz Chawk,These ads ran without a disclaimer,≤100
855254981507596,Al Jazeera O2 - الجزيرة O2,These ads ran without a disclaimer,≤100
103668129270014,Gentle skateboarder,These ads ran without a disclaimer,≤100
107302922233781,Komuro homeland,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
103235859312409,Probably immigration,These ads ran without a disclaimer,≤100
102498564631055,Asharq News الشرق للأخبار,These ads ran without a disclaimer,≤100
1398043333774301,The Lebanese Center for Policy Studies,The Lebanese Center for Policy Studies,≤100
101450572816278,Rzfygmsxawqpxw,These ads ran without a disclaimer,≤100
107419398838282,Global Digital Inclusion Partnership,These ads ran without a disclaimer,≤100
53298096310,Prague City University,These ads ran without a disclaimer,≤100
108200448809169,Passage wombat,These ads ran without a disclaimer,≤100
104154192025759,Roland Mokheiber - رولان مخيبر,رولان مخيبر,≤100
