Page ID,Page name,Disclaimer,Amount spent (ILS)
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,744
474079052648531,יועז הנדל   Yoaz Hendel,יועז הנדל,449
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,416
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,244
413997108637911,עיריית ירושלים,עיריית ירושלים,240
103907495935157,צו חירום,צו חירום,204
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,186
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,149
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,146
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,146
52999780846,סינמטק ירושלים - The Jerusalem Cinematheque,Jerusalem Cinematheque,143
204780362875106,מקור ראשון,מקור ראשון,126
104222621115858,הביטחוניסטים,הביטחוניסטים,121
767262423350854,פורום הדיור הציבורי,Danny Gigi,119
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,109
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,109
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,≤100
107796574338168,אמיר ברוט,אמיר ברוט,≤100
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,≤100
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,≤100
110125925176216,יוזמת המאה - The 100 Initiative,יוזמת המאה,≤100
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,≤100
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",≤100
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,≤100
622545034511462,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,≤100
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,≤100
210968782252395,פתחון לב,פתחון לב,≤100
1073548259341247,לובי 99,לובי 99,≤100
107217383988190,מגזין אפוק,Epoch Magazine,≤100
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,≤100
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,≤100
113065595006048,ענת כינורי לראשות העיר חולון 2023,ענת כנורי,≤100
122222764525212,הרשות לפיתוח כלכלי של המיעוטים  سلطة التطوير الاقتصادي للاقليات,המשרד לשוויון חברתי,≤100
306522369420053,פורום המכללות הטכנולוגיות,פורום המכללות הטכנולוגיות,≤100
1034509719896684,המכון החרדי למחקרי מדיניות,מכון החרדי למחקרי מדיניות,≤100
1416098465325051,ליברל - Liberal,ליברל - Liberal,≤100
109523830757998,דמוקרטtv,דרכנו,≤100
885381241499674,Qualita,Qualita,≤100
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,≤100
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,≤100
101321749348491,אליהו רביבו Eliyahu Revivo,אליהו רביבו Eliyahu Revivo,≤100
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,≤100
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",≤100
174270389949755,ישראל גנץ - Israel Ganz,מועצת בנימין,≤100
106136394376777,Idan Yakov,Rama Yarimi,≤100
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,≤100
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
604890186681585,מור ויצמן,Mor Weitzman,≤100
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",≤100
103183301914371,כוח של אמא,Nataly Milner,≤100
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100
571277579984391,"הרשות השופטת - עוזמ""ת",These ads ran without a disclaimer,≤100
34775063966,גדעון סער | Gideon Saar,גדעון סער | Gideon Saar,≤100
325131448440639,מפלגת נעם,מפלגת נעם,≤100
137449656335533,Amnesty International Israel,Amnesty International Israel,≤100
340376237396,מחוז תל אביב - לשכת עורכי הדין בישראל,מחוז תל אביב - לשכת עורכי הדין בישראל,≤100
104743111658191,Ron Ben Shushan,רון בן שושן,≤100
129618240428658,כוח לעובדים,כוח לעובדים,≤100
100585238528895,לובי המיליון,One Million Lobby לובי המיליון,≤100
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,≤100
121181764576038,ORT Israel - אורט ישראל,ORT Israel - אורט ישראל,≤100
100301088671913,Tal Hershkovitz,Tal Hershkovitz,≤100
107701748905637,באהבה ליהודי אוקראינה,הרב הראשי לאוקראינה משה ראובן אסמן,≤100
221429664638160,קדמה,קדמה,≤100
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100
193264714026809,Emunah אמונה,ארגון אמונה,≤100
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,≤100
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,≤100
160178307760913,מחזקים,מחזקים,≤100
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",≤100
1244297295663794,שלמה נאמן,מועצה אזורית גוש עציון,≤100
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,≤100
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's way,≤100
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,≤100
102031655453514,Yad L'Olim,Yad L'Olim,≤100
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,≤100
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,≤100
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,≤100
106165641339954,קבוצות הבחירה של המחנות העולים,קבוצות הבחירה,≤100
1160881603976024,מס אמת לרכב עבודה,מס אמת לרכב עבודה,≤100
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",≤100
