Page ID,Page name,Disclaimer,Amount spent (CZK)
295889117124834,Tipsport,Tipsport,16016
102389958091735,Generál Pavel,Petr Pavel,7594
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",3113
384187235387895,Alena Schillerová,ANO,2308
2214398435317853,CNN Prima NEWS,FTV Prima,1939
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,1676
214827221987263,Andrej Babiš,ANO,1516
109056560836,iFortuna.cz,iFortuna.cz,1293
210778132327279,Prima,Prima,936
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,768
120343698070515,Liberální institut,Liberální institut,576
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,502
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,441
102403989060169,Pomáháme Ukrajině,DFMG,417
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,408
101429731974678,Piráti Jihomoravský kraj,Pirátská strana - Jihomoravský kraj,270
52479821102,Týdeník Respekt,Týdeník Respekt,242
275059263068658,Svatopluk Pěček - starosta Břeclavi,ANO Břeclav,236
105410686588,Piráti Brno,Česká pirátská strana - Jihomoravský kraj,226
123858471641,iROZHLAS.cz,Český rozhlas,208
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,205
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,187
137301989386,Aktuálně.cz,Aktuálně.cz,176
159736174123806,Železná koule,Železná koule,167
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,167
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,154
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,150
178362315106,European Parliament,European Parliament,140
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,127
345130612167293,Demagog.CZ,Demagog.cz,119
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",117
380478015364889,Yves Rocher Česká republika,These ads ran without a disclaimer,117
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,108
120461304659141,O2 CZ,O2 Czech republic,104
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",103
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,102
356451014434612,Marian Jurečka,KDU-ČSL,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
2198949580361251,Marek Viskot,Marek Viskot,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
369035059843617,REMAX Delux,Tomáš Šimek,≤100
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
103779080972210,Youradio Talk,Youradio Talk,≤100
90002267161,TOP 09,TOP 09,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
1453439331617040,Volím generála Pavla,Frantisek Honsa,≤100
1870450529906750,TERA.cz,TERA Systems s.r.o.,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
246136392205579,Ekomrcha,SH Media,≤100
353349792067181,Institut Paměti národa Brno,Post Bellum,≤100
258581527631807,PRO ZNOJMO,PRO ZNOJMO,≤100
100659904925410,Bolt Food,These ads ran without a disclaimer,≤100
