Page ID,Page name,Disclaimer,Amount spent (GBP)
100771226087265,Susie's Tips,Susie's Tips,776
166335402260,Scottish Water,Scottish Water,672
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,496
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,445
105325515394672,Local Recovery,Local Recovery,307
9250349228,Greenpeace UK,Greenpeace UK,230
1645963095654688,Healthier Scotland,The Scottish Government,211
311627208673,WWF UK,WWF UK,190
7715002593,UNICEF UK,Unicef UK,190
102639461303190,Fair Pay For All,Fair Pay For All,146
442816382865338,Social Security Scotland,Social Security Scotland,136
799576543492660,The Week Junior,The Week Junior,109
319720638145510,NatureScot,NatureScot,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
121936349543,World Vision UK,World Vision UK,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
112712550420527,Sumofus UK,SumOfUs,≤100
47612991154,Dignity in Dying,Dignity in Dying,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
177855115588808,The Week UK,The Week UK,≤100
657070411062471,Anas Sarwar,Scottish Labour Party,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
106946654868342,Water's Worth Saving,Water UK,≤100
1738524969810037,Mission India UK,Mission India UK,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
7043497714,Christian Aid,Christian Aid,≤100
130691686966490,See Me Scotland,SAMH,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
119436041436456,ESPC,ESPC,≤100
18044497940,Plan International UK,Plan International UK,≤100
17999726169,Scottish Green Party,Scottish Green Party,≤100
18933154958,CARE International UK,CARE International UK,≤100
103559634900519,Oltco Ltd,Oltco Ltd,≤100
6233536938,War Child UK,War Child UK,≤100
249209468838241,Good Law Project,Good Law Project,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
143664152344192,WWF Scotland,WWF Scotland,≤100
101255718164248,350 UK,350.org,≤100
103835971750,Orbis UK,Orbis UK,≤100
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
39605200520,ActionAid UK,ActionAid UK,≤100
18366996074,War on Want,War on Want,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
18933990398,Stonewall,Stonewall UK,≤100
158077247591710,Refuge,Refuge,≤100
1374434719544894,The Ferret,The Ferret Media Ltd,≤100
139695000173,Good Energy,Good Energy,≤100
353224381469808,ifaw,IFAW,≤100
290498754454402,European Movement UK,European Movement UK,≤100
10986039307,VSO,VSO,≤100
20374426684,Friends of the Earth Scotland,Friends of the Earth Scotland,≤100
8423257659,Simon Brodkin,Avalon,≤100
287501884208,Met Office,Met Office,≤100
102734363097680,Group B Strep Support (GBSS),Group B Strep Support (GBSS),≤100
175584152579855,Unite the union,Unite the union,≤100
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,≤100
275398272559693,Norton,These ads ran without a disclaimer,≤100
476831022340101,John Lamont MP,John Lamont,≤100
233261926688026,Circular Communities Scotland,Circular Communities Scotland,≤100
11965205188,Practical Action,Practical Action,≤100
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),≤100
358706239805,Scope,Scope,≤100
275241295879466,Blind Veterans UK,Blind Veterans UK,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
109980981996382,Home Help,These ads ran without a disclaimer,≤100
112845639376,Refugee Action,Refugee Action,≤100
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100
6707857033,Global Justice Now,Global Justice Now,≤100
346684596111093,KinKind,KinKind Ltd,≤100
231560673534071,The Institute of Art and Ideas,The Institute of Art and Ideas,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
313376249090900,The Humane League UK,The Humane League UK,≤100
103905978787736,Richard Parker for Corstorphine - Murrayfield,Richard Derek Ohlmeyer Parker,≤100
20583485166,Diabetes UK,Diabetes UK,≤100
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100
601388547012748,Ecologi,Ecologi,≤100
8422578815,Soil Association,Soil Association,≤100
246973468695197,Pan Macmillan,Pan Macmillan,≤100
349529338419493,Energy and Utilities Jobs,Joanne Hill,≤100
490007667679401,Hugh James,Hugh James,≤100
103271592516522,The Green Rooms kent,These ads ran without a disclaimer,≤100
314545075249245,Glasgow City Council,Glasgow City Council,≤100
401847960644025,Extinction Rebellion UK,Extinction Rebellion,≤100
114738159729,"Praxis, for Migrants and Refugees","Praxis, for Migrants and Refugees",≤100
134271016653249,World Jewish Relief,World Jewish Relief,≤100
326115837721445,GUNNA,Gunna,≤100
101886255290758,SNP Pentlands West,Dylan James Roberts,≤100
603389616739829,Bite Back 2030,Bite Back 2030,≤100
1382619538645569,CARES at Local Energy Scotland,Local Energy Scotland,≤100
1689013614665814,HEINEKEN UK,HEINEKEN UK,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
352254431506201,Shout Out UK,Shout Out UK,≤100
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,≤100
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,≤100
211614899544570,Long Live The Local,British Beer & Pub Association,≤100
77680316823,Finisterre,Finisterre,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee - UK,≤100
6406164817,Viva!,Viva! Vegan Charity,≤100
358126247463,Speech and Language UK,Speech and Language UK,≤100
101915698384428,Eldred Law,Eldred Law,≤100
238394282845251,The Big Issue,The Big Issue,≤100
97708339756,Action for Children,Action for Children,≤100
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100
105411905372844,Free to Switch,Shared Voice,≤100
157492274367801,Cruelty Free International,Cruelty Free International,≤100
158077247591710,Refuge,Refuge with Facebook ad credits,≤100
40409120801,Refugee Council,Refugee Council,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
37981137361,The Children's Society,The Children's Society,≤100
46852258376,Anti-Slavery International,Anti-Slavery International,≤100
101183108039162,P1vital,P1vital,≤100
59367068326,The Ramblers,The Ramblers,≤100
179455805474037,"Fife Properties, Mitchell Street, Leven",James Johnstone Parker,≤100
101055248456891,Race Equality Matters,Race Equality Matters,≤100
804183016314747,Robertson Homes,Robertson Homes,≤100
230343220395979,NOW,Mediacom UK,≤100
873550809444862,Mighty Earth,Mighty Earth,≤100
111503161740182,AGBI,AGBI,≤100
514212165305248,Leigh Day,Leigh Day,≤100
397367290369272,Project Solar UK,Project Solar UK,≤100
534501720220577,Transform Trade,Transform Trade,≤100
2015966338421658,Kids Operating Room,Kids Operating Room,≤100
149595231718129,Labour Behind the Label,Labour Behind the Label,≤100
112044307333433,The Climate Fringe,Stop Climate Chaos Scotland,≤100
1422817667967727,Rainbow Migration,Rainbow Migration,≤100
105279899060069,Aghosh UK - AlKhidmat Foundation,Adeel Riaz,≤100
132190963515100,Over The Wall,Over The Wall,≤100
25010947137,ShelterBox,ShelterBox,≤100
117592091643709,Tree of Life Ministries｜Evangelism in Israel,Tree of Life Ministires,≤100
110133689018711,Prostate Cancer Research,Prostate Cancer Research,≤100
104777753526688,Level Up,Level Up,≤100
20995300784,Green Party of England and Wales,Green Party of England and Wales,≤100
21517406388,Trees for Cities,Trees for Cities,≤100
19895907944,CAFOD,CAFOD,≤100
117230778296352,Sky,Mediacom,≤100
2443299312347521,Green New Deal Rising,Green New Deal UK,≤100
105213446201178,International Justice Mission,International Justice Mission,≤100
1731766737063825,Greenspark,Greenspark,≤100
183026535040943,International Tree Foundation,International Tree Foundation,≤100
398880017375572,Heart of the City,Heart of the City,≤100
200434476717449,"Feniks. Counselling, Personal Development and Support Services Ltd","Feniks. Counselling, Personal Development and Support Services Ltd.",≤100
101078319487563,Discovering Quakers,Discovering Quakers,≤100
1863944713844924,Best For Britain,Best for Britain,≤100
116147889793108,Councillor James McPhilemy - Cumbernauld South,Cumbernauld & Kilsyth Labour Party,≤100
1486841851361953,Power for People,Corinna Quinn Miller,≤100
163944051060876,Lloyds Banking Group,These ads ran without a disclaimer,≤100
116012548457897,&Meetings,Justin James Clarke,≤100
85549822738,Peace Direct,Peace Direct,≤100
2104092809921169,Ignition Tuning & Remapping- Mileage Correction Centre,These ads ran without a disclaimer,≤100
121872441181818,Compassion UK,Compassion UK,≤100
116625838402686,FareShare,FareShare,≤100
403877409786180,Great Commission Society,Great Commission Society,≤100
45599299724,Atlantic Books,Atlantic Books Ltd,≤100
112338331222454,Private Medical Practice - MK18,Private Medical Practice - MK18,≤100
13467389881,Cranfield University,Cranfield University,≤100
47496679743,The Climate Coalition,The Climate Coalition,≤100
107582715996851,SPUC (Society for the Protection of Unborn Children),SPUC (Society for the Protection of Unborn Children),≤100
120179808000347,DL Accounts Ltd,Mr James Stephen Chesson,≤100
102959175630065,Net Zero Now,Net Zero Now Ltd,≤100
174188482788412,ELSG Ltd,ELSG Ltd,≤100
1722090011442211,Highland Conservatives,Highland Conservatives,≤100
112403793494016,healthandcare.scot,Healthcare News Scotland,≤100
6574632957,Unlock Democracy,Unlock Democracy,≤100
104400178979295,Aye Hawick,Colin Douglas Hope,≤100
8422578815,Soil Association,These ads ran without a disclaimer,≤100
102761222633421,The Wake Up Movement,The Wake Up Movement,≤100
148276958538181,The Royal Society,The Royal Society,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
105057779144316,Balance Power,Balance Power,≤100
100651718058538,The Commitment,The Commitment,≤100
968710993159129,Quarto Kids,Quarto Kids,≤100
241312696375349,National Education Union,National Education Union,≤100
202480635550,Care,CARE,≤100
195517374290449,Middlesbrough South and East Cleveland Labour Party,Middlesbrough South and East Cleveland Labour Party,≤100
115132291453218,Kirsty McNeill for East Lothian and Midlothian,Kirsty Mcneill,≤100
280798438717656,Solent Plastics - Plastic Boxes and Storage Containers,Solent Plastics,≤100
186573538319,Prospect Union,Prospect Union,≤100
108074531381640,On FRONT LINE,ON FRONT LINE,≤100
125931370808556,National Secular Society,National Secular Society,≤100
138007436233900,Public Health Agency,Public Health Agency,≤100
100460115820499,Recork,Recork,≤100
38877517657,Ecotricity,Ecotricity,≤100
100375608878855,Europe for Scotland,Europe for Scotland,≤100
106552981733110,Project Better Energy,Simplicity Digital Marketing,≤100
288674698160075,Zurich Insurance UK,These ads ran without a disclaimer,≤100
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,≤100
105638751525079,Tythe,The EQ Foundation,≤100
169679376540852,CareerMap,These ads ran without a disclaimer,≤100
109986281969306,Antliawealthhub UK,These ads ran without a disclaimer,≤100
225179160833248,Michael Gunning,These ads ran without a disclaimer,≤100
73621126187,Rosa,Rosa UK,≤100
822901467919618,OceanSaver,OceanSaver,≤100
1670551139849279,Barnett Survivors Limited,James Lewis Barnett,≤100
2120886978187969,Bosla Arts,Bosla Arts,≤100
14209491934,DanceEast,These ads ran without a disclaimer,≤100
269383906869137,VERCIDA,Vercida,≤100
584396951572410,Westcoast Ltd,These ads ran without a disclaimer,≤100
1169022806490131,Amal,Amal,≤100
502989006699274,Furniture Pack Solutions,Justin James Clarke,≤100
403540066505989,National Federation of Cypriots in the UK,National Federation of Cypriots in the UK,≤100
106620807391911,Roche,These ads ran without a disclaimer,≤100
984203991753488,Research Outreach,Research Outreach,≤100
582180415127624,Gfinity Gaming,Gratitude Global,≤100
321249061618806,Cllr Louise Gittins - Leader of Cheshire West,Cheshire West Labour,≤100
107667846010490,EMERGENCY NGO,EMERGENCY UK,≤100
114695037796114,Mami Cameroon,These ads ran without a disclaimer,≤100
382570795140059,HomeOwners Alliance,These ads ran without a disclaimer,≤100
110173697302280,CarbonStore,CarbonStore,≤100
113389667191398,ROOT ZERO,Puffin Produce,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
6808928485,Now Then,Opus Independents Ltd.,≤100
2275563072670745,Vegan Trademark,These ads ran without a disclaimer,≤100
1752188174817834,Unison Greater Manchester Mental Health,These ads ran without a disclaimer,≤100
164732333974889,Steve McCabe MP,Stephen James Mccabe,≤100
113371124183769,Προοδευτικοί Απόδημοι,ΧΑΡΑΛΑΜΠΟΣ ΠΑΝΑΚΟΥΛΙΑΣ,≤100
104721687944552,Ashley Dalton,Ashley Dalton,≤100
107715257293611,Certified Sustainable,Certified Sustainable,≤100
114585051222218,Let Cornwall Decide,Timothy Guy Dwelly,≤100
5938132369,Siân Berry,Siân Berry,≤100
88685707030,Institut français du Royaume-Uni,Institut français du Royaume-Uni,≤100
103093016017760,Info News,These ads ran without a disclaimer,≤100
61950489543,Labour North West,The Labour Party,≤100
104563267674115,The Mail+,These ads ran without a disclaimer,≤100
1503185916668051,Left Book Club,Left Book Club,≤100
112761198369829,Robyn Irwin Art,These ads ran without a disclaimer,≤100
200160670017135,Continental Tyres UK,Continental Tyre Group Ltd,≤100
912590792245688,NHS Negligence Claims,Online Legal Limited,≤100
248614481874426,Breast Cancer UK,Breast Cancer UK,≤100
1608245282744484,Yorkshire and the Humber Labour Party,the Labour Party,≤100
421602101555402,Solidarity Economy Association,Solidarity Economy Association,≤100
110196812373090,Vivutravel,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
103116855171907,Eden Greenspace,Eden Greenspace,≤100
794379677613842,Winsford Labour Team,Cheshire West Labour,≤100
128684630889305,TaxiPoint - UK Taxi News,TaxiPoint,≤100
111033680330777,Transport for the North,Transport for the North,≤100
25749647410,The Labour Party,The Labour Party,≤100
238791059533850,Councillor George Lindars-Hammond,Hillsborough Labour Party,≤100
101760956153136,Oltco Ltd,Oltco Ltd,≤100
106782712245706,Yoursafespace,These ads ran without a disclaimer,≤100
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100
81751285098,West Midlands Police,West Midlands Police,≤100
685018844928882,Labour North,The Labour Party,≤100
100846489215390,Cactus Cat,These ads ran without a disclaimer,≤100
1722520228078847,Female Invest,These ads ran without a disclaimer,≤100
102371144884962,TVBee World,These ads ran without a disclaimer,≤100
187873189365,Urban Intellectuals,These ads ran without a disclaimer,≤100
100992975150551,Armchair Academics,These ads ran without a disclaimer,≤100
106449882358683,Новости Дня.,These ads ran without a disclaimer,≤100
845538165617139,HeraldWeekly.com,These ads ran without a disclaimer,≤100
100101639515800,Tattoogenda,These ads ran without a disclaimer,≤100
194953000528458,Global Campus of Human Rights,These ads ran without a disclaimer,≤100
104125315930426,Hymmer,These ads ran without a disclaimer,≤100
108637620485364,Brain Nuggets,These ads ran without a disclaimer,≤100
113554127098728,justiceforronaldgreene,These ads ran without a disclaimer,≤100
