Page ID,Page name,Disclaimer,Amount spent (INR)
221256415973730,Ankuram IVF,Ankuram IVF,2856
101848216270608,विकास को जोहार,All Axis Media,1950
109545244848137,Crafto,Kutumb App,851
109937650579639,discovery+,discovery+,727
544920495569144,CP Joshi,CP Joshi,530
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,525
797927846899300,Flag Foundation of India,Flag Foundation of India,369
109602460457417,न्याय 24 न्यूज़,न्याय 24 न्यूज़,287
1434753153489234,"DIPR, Department of Information & Public Relations, Rajasthan",DIPR,262
897056127025640,InKhabar,InKhabar,259
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,243
735039576525115,Josh Talks,Josh Talks,241
479998865355592,Aditya Birla Group,Aditya Birla Group,227
109565635053058,Niraj singh,Niraj singh,207
1396007407299588,Deepak Prakash,Deepak Prakash,201
165714096933078,Piyush Goyal,Piyush Goyal,184
123405501008524,Mercedes-Benz India,Mercedes-Benz India,176
107721289005515,धामी का विकल्प रहित संकल्प,धामी का विकल्प रहित संकल्प,174
1134675723239978,Shri Venkateshwara University,Shri Venkateshwara University,163
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,162
183824978467083,Rao Inderjit Singh,Rao Inderjit Singh,159
384000501947350,Devendra Yadav,Think First,159
112058781694921,Fiigs India,Lebhaari,151
127418046946464,Poster Nation,Poster Nation,146
537021156329658,Sukhbir Singh Jaunapuria,Sukhbir Singh Jaunapuria,144
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,134
103782051383159,School of Politics,School of Politics,119
108962658092309,Vinay Bhagat,Vinay Bhagat,117
30290552843,Greenpeace India,Greenpeace India Society,105
111307627338615,Braj Mohan Ram,Braj Mohan Ram,≤100
102715296085726,Neta Ji,Awesomebyte,≤100
667560657014524,Mahendra Singh Solanki,Swanit Infotech,≤100
114364481255391,Chandan Singh Foundation,Chandan Singh Foundation,≤100
109253634221142,Dr Abhishek  Ramadhin,Dr Abhishek  Ramadhin,≤100
100469544979274,Nirav Shah,Nirav Shah,≤100
115264853257058,Dilip Verma,Dilip Verma,≤100
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,≤100
176104589110851,IEEE,These ads ran without a disclaimer,≤100
330760810293224,HelpAge India,HelpAge India,≤100
168545223213479,Omprakash Hudla,Omprakash Hudla,≤100
104498182955926,Tetra Pak  India,These ads ran without a disclaimer,≤100
103166942094469,Lakhan Singh Dangi,Lakhan Singh Dangi,≤100
136804713571547,Nilkanth Singh Munda,Nilkanth Singh Munda,≤100
102447714973094,Yusuf Salahuddin,Yusuf Salahuddin,≤100
841171029605948,India News,India News,≤100
194459837556472,योगेंद्र प्रताप सिंह / जीतू - ज़िला पंचायत सदस्य,योगेंद्र प्रताप सिंह / जीतू - ज़िला पंचायत सदस्य,≤100
112918833950965,Nanna Goal,Nanna Goal,≤100
421179061356837,Eknath Shinde - एकनाथ संभाजी शिंदे,Eknath Shinde - एकनाथ संभाजी शिंदे,≤100
209945362405121,Gaurav Gupta,These ads ran without a disclaimer,≤100
249695682594083,Nawazish Alam Khan,Nawazish Alam Khan,≤100
435124759989017,Yogendra Singh Mandloi,Yogendra Singh Mandloi,≤100
234910573228520,Chhattisgarh Tourism,Chhattisgarh Tourism,≤100
395910177835208,Vijay Kumar Singh Congress,Vijay Kumar Singh Congress,≤100
