Page ID,Page name,Disclaimer,Amount spent (DKK)
101875098313543,Andel,Andel,1999
65929129383,Røde Kors,Røde Kors,890
1595135787365287,Dansk Retursystem,Dansk Retursystem,805
59143726810,Psykiatrifonden,Psykiatrifonden,634
22030968736,Anima,Anima,572
12860228293,Politiken,Politiken,543
26458152911,SOS Børnebyerne,SOS Børnebyerne,489
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,484
116269191760882,DSB,DSB,302
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,295
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,279
399210657232918,PlanBørnefonden,PlanBørnefonden,252
12787473132,Berlingske,Berlingske,246
63691965101,UNICEF Danmark,UNICEF Danmark,246
144965885963,Oxfam Danmark,Oxfam Danmark,243
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,239
67571270393,Red Barnet,Red Barnet,225
72672361910,Børns Vilkår,Børns Vilkår,219
55365680705,Greenpeace Danmark,Greenpeace Danmark,211
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,174
520449347983427,Dansk Folkeparti,Dansk Folkeparti,165
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,162
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",150
250994288337708,Sex og Samfund,Sex og Samfund,148
167891603415958,Lederne,These ads ran without a disclaimer,148
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,130
304554445813,Videncentret Bolius,Videncentret Bolius,124
1270634403002717,Danish Crown,Danish Crown,119
41459763029,Socialdemokratiet,Socialdemokratiet,119
144098125661833,Nordea Invest,Nordea Invest,≤100
126543540781090,Ældre Sagen,Ældre Sagen,≤100
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,≤100
304554445813,Videncentret Bolius,Bolius,≤100
102154048301476,Lederstof.dk,Lederne,≤100
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,≤100
133707013355759,Danner,Danner,≤100
867877683280051,Weekendavisen,Weekendavisen,≤100
427213910721659,Dansk Blindesamfund,Dansk Blindesamfund,≤100
748887235210811,Obton Forvaltning A/S,Obton A/S,≤100
100263786205970,Job i Altiden,Altiden Ekko,≤100
253132104886911,Kvisten,Kvisten,≤100
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,≤100
110721302396563,Agri Nord,Agri Nord,≤100
104414898912918,GOTO Sønderborg,GOTO Sønderborg,≤100
105511328705392,HØRT,Børns Vilkår,≤100
239624940212,HK Kommunal,HK Kommunal,≤100
1684646181850363,TjekDet,TjekDet,≤100
409736815797956,Konservative Rebild,Konservative Rebild,≤100
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,≤100
167891603415958,Lederne,Lederne,≤100
246977185497434,Plastic Change,Plastic Change,≤100
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,≤100
87468072466,Copenhagen Pride,Copenhagen Pride,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
36664432940,Amnesty International Danmark,Amnesty International Danmark,≤100
12390252419,Region Nordjylland,Region Nordjylland,≤100
612365422186892,Rebild Kommune,Rebild Kommune,≤100
264009771074617,Niels Fuglsang,Niels Fuglsang,≤100
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,≤100
1405355586351630,Carlsbergfondet,Carlsbergfondet,≤100
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,≤100
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,≤100
359674067377201,BUPL,BUPL,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
369336273158091,Land of Hope,Land of Hope,≤100
657491824390744,Spring Copenhagen,Spring Copenhagen,≤100
99632942471,Læger uden Grænser (MSF),These ads ran without a disclaimer,≤100
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100
356520931077196,Europabevægelsen,Europabevægelsen,≤100
141343589252160,Dansk Industri - DI,Dansk Industri,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
305932686202047,Caritas Danmark,Caritas Danmark,≤100
257730662802548,Mission10forty,Mission10forty.org,≤100
314676938743,DM din akademiske fagforening,DM,≤100
167887506877,AIDS-Fondet,AIDS-Fondet,≤100
167412043730,Venstres Ungdom - VU,Venstres Ungdom - VU,≤100
102947795006980,Fødevareministeriet,Fødevareministeriet,≤100
171216016234176,Muskelsvindfonden - Plads til forskelle,Muskelsvindfonden - Plads til forskelle,≤100
74796954245,SF,SF,≤100
103170447987623,Rosa Lykke Yde - SF,SF Randers,≤100
107898832590939,European Commission,European Commission,≤100
154415494575789,IDA,IDA,≤100
297422283612612,TotalEnergies,TotalEnergies,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
186645960378,Danwatch,Danwatch,≤100
110953988146557,Mads Samsing,HK Danmark,≤100
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,≤100
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100
341299649231023,Zetland,Zetland,≤100
107321098977584,Elisa Rimpler,BUPL,≤100
1246666085407861,Karsten Hønge,SF,≤100
550512865030230,Promissio,Promissio,≤100
141140922630894,RED Center,RED Center,≤100
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,≤100
