Page ID,Page name,Disclaimer,Amount spent (GBP)
7715002593,UNICEF UK,Unicef UK,≤100
9250349228,Greenpeace UK,Greenpeace UK,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
311627208673,WWF UK,WWF UK,≤100
186622728032,RSPB,RSPB,≤100
13533633585,National Trust,National Trust,≤100
344629179474463,Crimestoppers Northern Ireland,Crimestoppers Northern Ireland,≤100
121936349543,World Vision UK,World Vision UK,≤100
569834799727730,National Grid UK,National Grid UK,≤100
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
106626487721376,Amazon Europe,Amazon Europe,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
799576543492660,The Week Junior,The Week Junior,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,≤100
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),≤100
175338329150218,Help For Heroes,Help for Heroes,≤100
1738524969810037,Mission India UK,Mission India UK,≤100
6406164817,Viva!,Viva! Vegan Charity,≤100
9110034275,Marie Curie UK,Marie Curie UK,≤100
208516013018318,Equality Commission for Northern Ireland,Equality Commission for Northern Ireland,≤100
10114144851,NSPCC,NSPCC,≤100
353224381469808,ifaw,IFAW,≤100
10677003998,Shelter,Shelter,≤100
167898406587045,Holiday Extras,Holiday Extras,≤100
177855115588808,The Week UK,The Week UK,≤100
102639461303190,Fair Pay For All,Fair Pay For All,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
127031794038958,Blue Marine Foundation,Blue Marine Foundation,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
200006375787,38 Degrees,38 Degrees,≤100
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,≤100
104768005247443,Say No To WHO,Say no to WHO,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
91897231853,HOPE not hate,HOPE not hate,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
1382543595173440,Humane Society International - UK,Humane Society International - UK,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
2352224541726783,Cancard,Cancard,≤100
158077247591710,Refuge,Refuge,≤100
40409120801,Refugee Council,Refugee Council,≤100
490007667679401,Hugh James,Hugh James,≤100
40952091012,Asthma + Lung UK,Asthma + Lung UK,≤100
34044296391,Surfers Against Sewage,Surfers Against Sewage,≤100
8422578815,Soil Association,Soil Association,≤100
105298484651843,SME Climate Hub,SME Climate Hub,≤100
1634484040190637,VERSUS,VERSUS,≤100
112712550420527,Ekō UK,Ekō,≤100
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,≤100
238394282845251,The Big Issue,The Big Issue,≤100
47612991154,Dignity in Dying,Dignity in Dying,≤100
32514078659,Liberty,Liberty,≤100
169042736456594,All Out,All Out,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
290498754454402,European Movement UK,European Movement UK,≤100
18933990398,Stonewall,Stonewall UK,≤100
37981137361,The Children's Society,The Children's Society,≤100
26698813123,British Red Cross,British Red Cross,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
2047806148766050,Animal Equality UK,Animal Equality UK,≤100
112845639376,Refugee Action,Refugee Action,≤100
73607375435,Open Rights Group,Open Rights Group,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),≤100
10986039307,VSO,VSO,≤100
227427673437,Tree Aid,Tree Aid,≤100
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,≤100
