Page ID,Page name,Disclaimer,Amount spent (CZK)
361281313901258,Komerční banka,"Komerční banka, a.s.",123
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",107
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
112063685472868,KDU-ČSL Karlovarský kraj,Krajská organizace Karlovarského kraje KDU-ČSL,≤100
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,≤100
120461304659141,O2 CZ,O2 Czech republic,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
107898832590939,European Commission,European Commission,≤100
820324158056825,Udržitelný rozvoj,Udržitelný rozvoj,≤100
811870538837173,Eurojackpot,These ads ran without a disclaimer,≤100
1956144064659620,BlueTV,Aliance pro budoucnost,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
110945610569821,Odchod.eu,Hnutí Odchod,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
711658465662315,XTV,XTV,≤100
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,≤100
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
579215965436046,JSNS,JSNS,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
106992525306008,Centrum CZ,These ads ran without a disclaimer,≤100
2324431914442679,bez Dodavatele,bezDodavatele a.s.,≤100
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,≤100
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
107733504431288,CEVRO ARENA,"CEVRO ARENA, s.r.o.",≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
273367223021327,Veronika Vrecionová,Veronika Vrecionová,≤100
378827025796132,Peak.cz,Peak.cz,≤100
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,≤100
63516779251,Vysoká škola finanční a správní,"Vysoká škola finanční a správní, a.s.",≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
90002267161,TOP 09,TOP 09,≤100
108254295004217,Jdeme o krok dál,These ads ran without a disclaimer,≤100
201115576408,Oriflame,These ads ran without a disclaimer,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
100625058724688,Newsgate.cz,Newsgate.cz,≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
101722985492419,Klára Kocmanová,Česká pirátská strana,≤100
733410133337387,Michaela Šojdrová,Michaela Šojdrová,≤100
525606624188429,revue Prostor,revue Prostor,≤100
321762510282,Michal Kučera,Michal Kučera,≤100
111630758223843,Čistota vod,"Gymnázium Globe, s.r.o.",≤100
104972839082467,Míra Kožúšek - zastupitel ze Semil,Míra Kožúšek - zastupitel ze Semil,≤100
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",≤100
1201085733241671,Café Evropa,EUROPEUM Institute for European Policy,≤100
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,≤100
113743658978459,Meltingpot,Meltingpot,≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková - radní pro životní prostředí a zemědělství,≤100
103567498863549,Ecoista,Ecoista,≤100
55408246161,Amnesty International ČR,Amnesty International ČR,≤100
100528438562922,Oznam.to,Lexnova s.r.o.,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
104398128891546,Jan Hrušovský,Jan Hrušovský,≤100
169946526003,Nadace Partnerství,Nadace Partnerství,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
1060889564019324,Tomáš Prouza,Commpanions,≤100
609246842426009,Rekonstrukce státu,Rekonstrukce státu,≤100
104087131747633,Zaostřeno,Zaostřeno,≤100
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,≤100
171936526824,EKONOM.cz,"Economia, a.s.",≤100
120461304659141,O2 CZ,These ads ran without a disclaimer,≤100
915185168618361,N&N Czech-German magazine,"BLACK SWAN MEDIA, s.r.o",≤100
419916784781866,Společnost E,"Společnost E / Czech Epilepsy Association, z. s.",≤100
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,≤100
532219183564760,Stanislav Polčák,Stanislav Polčák,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
745225392241191,Primagas Česká republika,PRIMAGAS s.r.o.,≤100
100602322206023,Radka Maxová,Radka Maxová,≤100
150100979041724,Včelka sociální služby,Včelka sociální služby,≤100
110858965631193,Klimatická koalice,"Centrum pro dopravu a energetiku, z.s.",≤100
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s. r. o.,≤100
952005618247538,Martin Červíček,Martin Červíček,≤100
197010357446014,Ondřej Prokop,Ondrej Prokop,≤100
549351855145794,Michael Kohajda,Michael Kohajda,≤100
136088969880141,AirHelp,These ads ran without a disclaimer,≤100
178362315106,European Parliament,European Parliament,≤100
114596908322776,Hовости Eвропы,These ads ran without a disclaimer,≤100
110329025422809,Срочные новости,These ads ran without a disclaimer,≤100
109231571984405,Accelera,These ads ran without a disclaimer,≤100
