Page ID,Page name,Disclaimer,Amount spent (BAM)
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,225
102802955817933,Centralna izborna komisija Bosne i Hercegovine,Centralna izborna komisija Bosne i Hercegovine,112
698016493665070,War Childhood Museum,War Childhood Museum Foundation,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
147315858633088,Istinomjer,Istinomjer,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
109652028193268,Revizije info,Revizije info,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
197596636939679,tacno.net,Tacno.net,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
42061370953,CEU Department of Economics and Business,These ads ran without a disclaimer,≤100
1753401688305036,Mahalla.ba,Harun Pasalic,≤100
506759763041477,Čapljina u srcu,Pero Previšić,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
260856121486607,Fakultet šumarstva i drvne tehnologije Zagreb,These ads ran without a disclaimer,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
174904735859874,SDP BiH - Velika Kladuša,These ads ran without a disclaimer,≤100
207716982590230,Cipla,These ads ran without a disclaimer,≤100
339729126948998,Samo nek' ne puca,Samo nek' ne puca,≤100
139666286225597,Euranet Plus - Official,These ads ran without a disclaimer,≤100
11949538375,chinadialogue,These ads ran without a disclaimer,≤100
102149205797976,IoT Insider,These ads ran without a disclaimer,≤100
202225953152762,Yomeanimo,These ads ran without a disclaimer,≤100
124275457632741,ElectronicSpecifier,These ads ran without a disclaimer,≤100
103885348736191,Čuvari ZRAKA,These ads ran without a disclaimer,≤100
