Page ID,Page name,Disclaimer,Amount spent (BOB)
128123870725,Samuel Doria Medina,Samuel Doria Medina,128
964080723662055,Carlos Subirana Responde,Editorial CSS,124
109201057318552,JCSV,Fernando Omar Rosales Perez,≤100
108470064614085,Rogelio Maldonado Concejal,Ronald Wilson Morales Llerena,≤100
222490514559847,Comunicación del Estado Plurinacional de Bolivia,These ads ran without a disclaimer,≤100
1616241865111812,Soberanía Alimentaria IPDSA,Coordenada Digital,≤100
101101305489401,Viceministerio de Tierras - MDRyT,Eliana Marcelo Montero Guevara,≤100
227622537655549,CGTN en Español,These ads ran without a disclaimer,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
1929798810569475,Somos de Warnes,Raul Paniagua Gil,≤100
1663546307210960,Erik Morón,These ads ran without a disclaimer,≤100
455756068320371,Litefilos,These ads ran without a disclaimer,≤100
131857626888341,Aceprensa,These ads ran without a disclaimer,≤100
101924172720353,La publicación de Investing,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
