Page ID,Page name,Disclaimer,Amount spent (EUR)
119717121028852,Rheinland-Pfalz.Gold,"Ministerium für Wirtschaft, Verkehr, Landwirtschaft und Weinbau Rheinland-Pfalz",1946
584445455088799,Sozialwahl 2023,Sozialwahl 2023,1323
170688644503,UNICEF Deutschland,UNICEF Deutschland,301
102169625710148,ClimaClic,Burda Direct GmbH,245
218786540044,WWF Deutschland,WWF Deutschland,242
111501317017740,Motatos Deutschland,Motatos,233
331832984040,LichtBlick,LichtBlick,230
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit Hermann-Gmeiner-Fonds Deutschland e.V.,201
75492447764,GLS Bank,GLS Bank,178
314428179245339,Dennis Josef Meseg,Dennis Josef Meseg,174
2042769265944087,Energie Heute,Energie Heute,173
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),166
112369170621210,Deutschland spricht über 5G,"Dialoginitiative ""Deutschland spricht über 5G""",162
103822184707126,Shell Deutschland,Shell Deutschland,153
341486659645594,FDP Fraktion Bundestag,Fraktion der Freien Demokraten im Deutschen Bundestag,153
265715943461097,Kettner Edelmetalle,Kettner Edelmetalle,145
21242962092,ClientEarth,ClientEarth Deutschland,143
161273245888,Save the Children Deutschland,Save the Children Deutschland,140
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,130
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,122
107898832590939,European Commission,European Commission,116
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,111
21289227249,FDP,FDP,109
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
478399422560922,KadeFungin,DR. KADE,≤100
122529917412961,Arbeitsgemeinschaft Christlicher Arbeitnehmer-Organisationen,Arbeitsgemeinschaft Christlicher Arbeitnehmer-Organisationen,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
294494163510,Europäisches Parlament - Verbindungsbüro in Deutschland,Europäisches Parlament - Verbindungsbüro in Deutschland,≤100
343364921106,Caritas international,Caritas international,≤100
1509790395958123,Aktion gegen den Hunger,Aktion gegen den Hunger,≤100
362941560409691,VRS Verkehrsverbund Rhein-Sieg,VRS Verkehrsverbund Rhein-Sieg,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
27352749603,Amnesty International Deutschland,Amnesty International Deutschland,≤100
64694257920,ProSieben,These ads ran without a disclaimer,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
232874490208891,Bundesagentur für Arbeit,Bundesagentur für Arbeit,≤100
1919185338293853,AfD-Fraktion NRW,AfD-Fraktion NRW,≤100
1393167744264822,Bundesministerium für Digitales und Verkehr,Bundesministerium für Digitales und Verkehr,≤100
