Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,9938
102268322635915,The Finance Daily,The Finance Daily,882
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,677
6011868110,Democratic Alliance,Democratic Alliance,424
269982023142937,Economic Freedom Fighters,Economic Freedom Fighters,421
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,367
57206003848,Greenpeace Africa,Greenpeace Africa,328
144985128871748,City of Cape Town,City of Cape Town,267
136956534616,Times LIVE,TimesLIVE,258
181204251979581,NEASA,National Employers' Association of South Africa,244
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,138
478479492268974,Sunday Times ZA,Sunday Times,124
2145594122138312,Action Society,Action Society,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
107169379305548,TLU SA,TLU SA,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
1779143039030790,Councillor Lodewyk J Coetzee - Mossel Bay Ward 8,"Coetzee, Lodewyk Juan",≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
1408620202688442,DA Mosselbaai Wyk 8,"Coetzee, Lodewyk Juan",≤100
379138726819,ACDP,African Christian Democratic Party,≤100
108440852572425,Ghenwa's Culinary Club,These ads ran without a disclaimer,≤100
108120508307791,LionExpose,These ads ran without a disclaimer,≤100
109391388543268,Mariana Alves,These ads ran without a disclaimer,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
286506558722350,Inside Politics,Inside Politics,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
1918860011765605,Overland Liquors Kimberley,These ads ran without a disclaimer,≤100
629021617133721,Judges Matter,Judges Matter,≤100
108966741644172,Koray Beserler 1,These ads ran without a disclaimer,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
464995487566815,The Performance Agency,The Performance Agency,≤100
2139679692997554,Minorities Of South Africa,These ads ran without a disclaimer,≤100
103350785173837,machadoh7,These ads ran without a disclaimer,≤100
108039478755559,mysterious_yxz,These ads ran without a disclaimer,≤100
1102199946478493,Spotlight,These ads ran without a disclaimer,≤100
592531751176475,Neutrino Energy,These ads ran without a disclaimer,≤100
103758944688614,boarderchik87,These ads ran without a disclaimer,≤100
116297088076487,therealafricandiary,These ads ran without a disclaimer,≤100
