Page ID,Page name,Disclaimer,Amount spent (DKK)
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,1861
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1408
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,1256
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,846
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,754
116269191760882,DSB,DSB,743
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),668
122074554119,EU Social,EU Social,666
55365680705,Greenpeace Danmark,Greenpeace Danmark,641
399210657232918,PlanBørnefonden,PlanBørnefonden,634
65929129383,Røde Kors,Røde Kors,608
26458152911,SOS Børnebyerne,SOS Børnebyerne,590
72672361910,Børns Vilkår,Børns Vilkår,538
132344416862423,FOA,FOA,532
250994288337708,Sex og Samfund,Sex og Samfund,512
154415494575789,IDA,IDA,465
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,441
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,431
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,419
12860228293,Politiken,Politiken,391
671022293105597,Alex Vanopslagh,Alex Vanopslagh,352
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,345
121570596369,CARE Danmark,CARE i Danmark,332
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,283
304554445813,Videncentret Bolius,Videncentret Bolius,282
12787473132,Berlingske,Berlingske,279
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam Danmark,266
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,235
110321008383861,Red Barnets landsindsamling,Red Barnet,229
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,208
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,204
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,204
645454495955240,Madmødet,Madmødet,194
359674067377201,BUPL,BUPL,189
369336273158091,Land of Hope,Land of Hope,180
182121298931589,Odense Kommune,Odense Kommune,179
102154048301476,Lederstof.dk,Lederne,170
133707013355759,Danner,Danner,168
126543540781090,Ældre Sagen,Ældre Sagen,167
304554445813,Videncentret Bolius,Bolius,159
529124290474705,Nikolaj Villumsen,Enhedslisten,157
867877683280051,Weekendavisen,Weekendavisen,153
748887235210811,Obton Forvaltning A/S,Obton A/S,147
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,133
459641371068935,Forenet Kredit,Forenet Kredit,106
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,106
246977185497434,Plastic Change,Plastic Change,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
390925417751473,Erling Bonnesen,Erling Bonnesen,≤100
105511328705392,HØRT,These ads ran without a disclaimer,≤100
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
1684646181850363,TjekDet,TjekDet,≤100
336333896418452,Assens Kommune,Assens Kommune,≤100
520449347983427,Dansk Folkeparti,Dansk Folkeparti,≤100
101286428483346,Annette Blynel,SF - Socialistisk Folkeparti,≤100
171096112955138,Ribe Kunstmuseum,These ads ran without a disclaimer,≤100
130388840342741,Danske Bank,Danske Bank,≤100
20303574131,Nationalmuseet,Nationalmuseet,≤100
