Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,205
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,103
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
109652028193268,Revizije info,Revizije info,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
197596636939679,tacno.net,Tacno.net,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
320365108091315,Društvo ujedinjenih građanskih akcija,Društvo ujedinjenih građanskih akcija,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
753740401664958,Omer Berbić - vijećnik u GV Tuzla,Omer Berbic,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
154923374536050,LKAB,These ads ran without a disclaimer,≤100
151296002169571,Jelena Trivic,Jelena Trivic,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
2430163100537312,Spin Info,Spin Media,≤100
103825908181117,Haris Hodžić,Haris Hodžić,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
164432246934163,Chopard,These ads ran without a disclaimer,≤100
252860108986233,Epiq Life,These ads ran without a disclaimer,≤100
427787940590188,Радио Китай,These ads ran without a disclaimer,≤100
506759763041477,Čapljina u srcu,Pero Previšić,≤100
615058398626084,Ludo Aequitas,These ads ran without a disclaimer,≤100
123546032572,Eppendorf Group,These ads ran without a disclaimer,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
