Page ID,Page name,Disclaimer,Amount spent (PYG)
1547194582252394,Denis Lichi,Global Agencia,341342
150229055012487,UNICEF Paraguay,UNICEF Paraguay,50615
110447625137045,Pilar Callizo,PautaPY,46456
102963512483270,PyElige,PY Elige,23531
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,22292
1468570519872644,Santiago Peña,PRANA SA,21692
325540631525675,En La Tecla,En la Tecla,21674
102266292553995,Sucia Política,Diego Ricardo Ramírez,19724
102467002671611,Jorge Heisecke,Jorge Heisecke,18752
108109475529683,Somos Fundadores,Somos Fundadores,15265
110519067948636,Silvani Asilvera Concejal por Cordillera 2023,Anibal Silvani Asilvera Martinez,14148
109626041763537,Natalicio Chase,Global Agencia,13668
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,13490
153958777947957,Paulo Reichardt,Paulo Reichardt,11759
113351910838827,Alma Cívica,Alma Cívica,10123
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,8590
167878593236712,UNICEF en español,These ads ran without a disclaimer,8098
114942217077404,Robert Piñanez Concejal Departamental,Andrea Carolina Piñánez Saldivar,7555
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,7231
101384675336775,OSCAR LÓPEZ Tu Concejal,OSCAR LÓPEZ Tu Concejal,5349
1510805942583059,Norma Zarate de Monges,Norma Zarate,5144
614795685343483,Belén Maldonado,Belén Maldonado,4230
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,3938
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,3526
102233525888286,Raulito Benitez Talavera Diputado 2023,Raúl Antonio Benitez Talavera,3485
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,3463
517426394969535,Ricardo Canese,Ricardo Canese,3116
104143542486856,Ya Paraguay,Ya Paraguay,2892
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,2700
647864758888200,Seba Garcia,Sebastian Garcia,2256
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,1969
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,1930
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,1667
102649292598442,Senador Hugo Richer,Senador Hugo Richer,1551
109661945145201,Cáceres Brun Diputado 2023,Cesar Joel Candia,1548
104302659010976,Ismael Rojas Concejal por Central 2023,Ismael Rojas,1236
219727944899311,Tu Diario Cooperativo,Armando Daniel Urbieta,1191
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,1022
483666425147964,Richard Ramirez,Richard Ramirez,1003
263037407490496,Édgar López Gobernador,Christian Guillermo Vazquez Sanchez,988
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,972
725834240910220,Noticiero Paraguay,Noticiero Paraguay,967
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,957
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,888
111421181205339,Vidala Franco 2023,Christian Guillermo Vazquez Sanchez,861
109041755331821,Esther Roa,Maria Esther Roa De Espinola,588
1679629065418649,"Partido Nacional ""UNÁMONOS""",Mauricio Montaner,538
397788123735216,Pey Vargas,Pedro Jose Emmanuel Vargas Carnibella,516
107956328706667,Sary Helman Diputada,Fabiana Marlene Cañete Helman,421
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,378
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,357
101240942839739,Abraham Martinez,Abraham Martinez,316
1365651890238610,Soberanía Paraguay,Prensa_Py,306
105052422297773,Pedrito Gómez,Maria Jose Castillo Vega,234
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
740676806117530,Maura Sequeira,These ads ran without a disclaimer,≤100
903577146395715,Toronto Centre,These ads ran without a disclaimer,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
403381163132494,Pro Comunidades Indígenas,Pro Comunidades Indígenas,≤100
103771265752808,Vysokolán,Stephan Vysokolán,≤100
1441704549436832,Regina Rios,Regina Rios Irala,≤100
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,≤100
100566575581065,Ramón Montanía,Ramón Montania Fernandez,≤100
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100
1094373423935985,German Solinger,Grissel Zárate Sotelo,≤100
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
