Page ID,Page name,Disclaimer,Amount spent (PLN)
102931488739,Platforma Obywatelska,Platforma Obywatelska,416
195591907176717,Grzegorz Piechowiak - Wiceminister Rozwoju i Technologii,Biuro Posła Grzegorza Piechowiaka,244
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,193
106658984378489,Gra Paczka,Stowarzyszenie WIOSNA,174
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,157
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,157
294676812478,IKEA,These ads ran without a disclaimer,137
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,126
104442609633150,Lubuskie,Lubuskie,121
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
100302862419697,"Wielkopolska, tej",UMWW,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
111275624780972,Erase Indifference,Erase Indifference,≤100
137877409609952,Lewica,Nowa Lewica,≤100
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
178362315106,European Parliament,European Parliament,≤100
101995462097618,Dajcie Żyć,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,≤100
222141244609992,Poseł Jakub Rutnicki,Poseł Jakub Rutnicki,≤100
108470777303042,Robert Popkowski,Robert Popkowski,≤100
106510924950573,ESKA Piła News,ESKA Piła News,≤100
144808095552639,ING Polska,ING Polska,≤100
151650414730,Med Polonia,Med Polonia Sp. z o. o.,≤100
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
102440065924109,Radny SZOPA,Radny SZOPA,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
391098174296294,Super Express,se.pl,≤100
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,≤100
109218848183780,Marek Woźniak,UMWW,≤100
159546574381832,Paulina Hennig-Kloska,Paulina Hennig-Kloska,≤100
1227194230675141,Pratia,Pratia SA,≤100
618179678235315,wschód,wschód,≤100
507678159314962,Wrocław Fashion Outlet,Wrocław Fashion Outlet,≤100
1725148494424834,Urząd Marszałkowski Województwa Wielkopolskiego,Urząd Marszałkowski Województwa Wielkopolskiego,≤100
102811109411234,Do:łącz,Dołącz,≤100
381003278691136,Szymon Hołownia,Szymon Hołownia,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,≤100
1809099236025794,Samorządowe Koło Platforma Obywatelska Poznań,Samorządowe Koło Platforma Obywatelska Poznań,≤100
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,≤100
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,≤100
178415208919146,Suwerenna Polska,Solidarna Polska,≤100
107396187476330,LUX MED Stomatologia,"LUX MED Sp. z o.o.,",≤100
872837646206061,Mariusz Witczak,Mariusz Witczak,≤100
1683534065241470,OKO.press,OKO.press,≤100
123910440019,Renew Europe,Renew Europe Group,≤100
136884656519145,IOM Poland,International Organization for Migration,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,≤100
1640279842924367,Tomasz Piotr Nowak,WR Consulting Wiktor Ruminkiewicz,≤100
276860619087002,Sylwester Tułajew,Sylwester Tułajew,≤100
105466814319826,Paweł Wnukowski,Paweł Wnukowski,≤100
1589289514631651,Mariański Group Kancelaria Prawno-Podatkowa,Mariański Group Kancelaria Prawno-Podatkowa Sp.K.,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
100569026183717,W Obronie Zdrowia,W Obronie Zdrowia,≤100
474511865932137,Biblioteka Publiczna Miasta i Gminy im. Eugeniusza Paukszty w Skokach,These ads ran without a disclaimer,≤100
371359310400318,Janusz Kowalski,Janusz Kowalski,≤100
276474826293767,Olivia Garden,Olivia Garden,≤100
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,≤100
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,≤100
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",≤100
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",≤100
145382618855042,Muzeum Sztuki w Łodzi,Muzeum Sztuki w Łodzi,≤100
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
111310548205936,Praca.Magazynuj.to,These ads ran without a disclaimer,≤100
104050691485416,Strefa Alergii,Strefa Alergii,≤100
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
107391557718443,Arkadiusz Masłowski,Arkadiusz Masłowski,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Fundacja Rozwoju Demokracji Lokalnej,≤100
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
370497223497656,Medica Centrum,Lucyna Kowzan,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
127619873953536,Stefczyk.info,Stefczyk.info,≤100
200404253354944,Bartłomiej Wróblewski,Bartłomiej Wróblewski,≤100
