Page ID,Page name,Disclaimer,Amount spent (ZAR)
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
195909420099,Solidariteit,Solidariteit,≤100
136956534616,Times LIVE,TimesLIVE,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
57206003848,Greenpeace Africa,Greenpeace Africa,≤100
1079743815448235,Glencore,These ads ran without a disclaimer,≤100
2145594122138312,Action Society,Action Society,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
107169379305548,TLU SA,TLU SA,≤100
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
379138726819,ACDP,African Christian Democratic Party,≤100
105722215778218,Daktari Mama SabaSaba,These ads ran without a disclaimer,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
618787431488714,Democratic Alliance Youth Free State,Democratic Alliance Free State,≤100
817419378298114,Herman Mashaba,ActionSA,≤100
