Page ID,Page name,Disclaimer,Amount spent (ISK)
152804904889,Samfylkingin,Samfylkingin,6097
737169626371453,Heimildin,Stundin,604
607573825973006,LÍS - Landssamtök íslenskra stúdenta,Landssamtök Íslenskra Stúdenta,278
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,275
573559522797177,Flokkur fólksins,Flokkur Fólksins,186
156161194561570,Kjarninn,Kjarninn,169
154893001218870,ADHD samtökin,ADHD samtökin,160
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,146
41445084925,Röskva - stúdentahreyfing,Röskva - stúdentahreyfing,140
332179950192248,Félag atvinnurekenda,Félag atvinnurekenda,134
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,≤100
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,≤100
165630723862615,Andríki,Andríki,≤100
106979180938014,Samstöðin,Samstöðin ehf,≤100
1518790851708164,Samtök fyrirtækja í sjávarútvegi,SFS - Samtök fyrirtækja í sjávarútvegi,≤100
626846780726124,Viðreisn,Viðreisn,≤100
509866436098947,Sabine Leskopf,Sabine Leskopf,≤100
128854307193614,Landsvirkjun,Landsvirkjun,≤100
1259808350720927,Þorgerður Katrín Gunnarsdóttir,Viðreisn,≤100
332179950192248,Félag atvinnurekenda,These ads ran without a disclaimer,≤100
