Page ID,Page name,Disclaimer,Amount spent (LBP)
347252006998,Nouhad Machnouk Official Page,Nouhad Machnouk Official Page,56692
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,45113
102023711572671,أساس ميديا -  Asas Media,Asas Media,40902
1108768849269022,B. CHEZ MOON,Asasate Development,30075
106197498149118,لبنان الكبير,Grand Lebanon,30075
2509759842418472,LebTalks,Lebtalks,21654
1744356319118477,هنا لبنان,هنا لبنان,15038
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,15038
107800617419717,MYKA Foundation,MYKA Foundation,15038
446168552419572,SEEDS for Legal Initiatives - نواة للمبادرات القانونية,SEEDS for Legal Initiatives - نواة للمبادرات القانونية,15038
278035695547539,Legal Agenda  المفكرة القانونية,legal Agenda,10376
107698404702208,Alkalima,Alkalima Onlime,8722
105319651353770,Jusur,Jusur,6316
164267520267912,LebanonFiles.com (Live News From Lebanon),LebanonFiles.com (Live News From Lebanon),4361
1717497868504337,Truth and Moments,These ads ran without a disclaimer,1373
101058903086840,charbelbouabboud24,These ads ran without a disclaimer,≤100
102672531482527,Ihab Matar - إيهاب مطر,AW,≤100
868424133211691,Irfaa Sawtak - ارفع صوتك,These ads ran without a disclaimer,≤100
123458990728979,maharat_training_center1,These ads ran without a disclaimer,≤100
1502687013388650,Media Factory News,Media Factory News,≤100
112414251083829,Doria Feminist Fund,These ads ran without a disclaimer,≤100
1398043333774301,The Lebanese Center for Policy Studies,The Lebanese Center for Policy Studies,≤100
108728968627122,Beirut24.org,Beirut24.org,≤100
110913872086671,مباراة الجاهلية الكبرى السبت ٥ آب ٢٠٢٣,These ads ran without a disclaimer,≤100
