Page ID,Page name,Disclaimer,Amount spent (JPY)
110452271811588,美活インフォ,These ads ran without a disclaimer,2149
1904070096535109,スマート選挙,株式会社センキョ,498
475681929154100,国連UNHCR協会,国連UNHCR協会,179
117206271242725,ミライ開運 12星座占い,These ads ran without a disclaimer,≤100
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,≤100
208661552479830,日本財団,Shigeru Fujita,≤100
110256441562343,Buzz_channel,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,≤100
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,≤100
418980198123237,シヤチハタ/Shachihata,These ads ran without a disclaimer,≤100
120751093170094,Trần Trang,These ads ran without a disclaimer,≤100
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
115864264779759,ヒーローズコンバット II,These ads ran without a disclaimer,≤100
