Page ID,Page name,Disclaimer,Amount spent (CAD)
154462904588700,Enbridge Gas,Enbridge Gas,3724
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,1883
109045051805492,Made The Canadian Way,Canadian Energy Centre,1575
230448456985193,Elections Ontario,Elections Ontario,1477
113297740077607,Canadian Energy Centre,Canadian Energy Centre,1439
632493333805962,Environment and Climate Change,Environment and Climate Change Canada,1406
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Dairy Farmers of Canada,1135
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,1123
405377872902754,Canada Action,Canada Action,1089
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,1055
163336718421,PSAC - AFPC,PSAC - AFPC,961
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,643
115835521825983,UNHCR Canada,UNHCR Canada,544
394745970602999,The Council of Canadians,The Council of Canadians,492
1876748445895294,Canadians for Affordable Energy,Canadians for Affordable Energy,462
108635379686,CNIB,CNIB,424
108587420188,United Way Greater Toronto,United Way Greater Toronto,391
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,389
52543970197,Environmental Defence Canada,Environmental Defence,385
107385241806,Plan International Canada,Plan International Canada,381
227181994008595,CUPE Local 2484 Childcare Workers,CUPE Local 2484 Childcare Workers,341
160136850711053,CUPE Ontario,Sonya Yalda,338
139019864276,Oxfam Canada,Oxfam Canada,335
1097840090260804,National Police Federation,National Police Federation,305
7522587804,Green Party of Ontario,Green Party of Ontario,301
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,300
1583430205202800,City of Toronto,City of Toronto - Your Local Government,283
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,268
195227957225519,Dairy Farmers of Canada,Dairy Farmers of Canada,262
261752512263,Canadian Red Cross,Canadian Red Cross,238
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,228
180862678644381,Ontario NDP,Ontario NDP,228
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,222
181701075182303,Crohn's and Colitis Canada,Crohn's and Colitis Canada,216
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,204
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,203
105168452865235,Bell Aliant,Bell,200
159713615718,WWF-Canada,WWF-Canada,190
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,186
114849617772737,Care2 Canada,Press Pause Collective,178
