Page ID,Page name,Disclaimer,Amount spent (KES)
149686932284314,Wisley Rotich,Wisley Kipyegon Rotich,195
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,≤100
509725492464019,Hon Simon Ng'ang'a King'ara - SK,Simon Nganga Kingara,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
101414459084910,Stephen Munania,Stephen Munania,≤100
382377315238468,"Educational Research Center, Inc.",These ads ran without a disclaimer,≤100
110973434544853,Nakuru City News,Samuel Mwangi,≤100
1794191833968562,"Hon Dr. Kabinga Wathayu, OGW, MP",Patrick Macharia Kaboi,≤100
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
