Page ID,Page name,Disclaimer,Amount spent (USD)
18982436812,ACLU,American Civil Liberties Union,519
1644325055790130,Planned Parenthood League of Massachusetts,PLANNED PARENTHOOD LEAGUE OF MASSACHUSETTS,374
127225910653607,PragerU,PragerU,330
349008248549373,Mayor Bob McCarthy for Salem,The Committee to Elect Robert McCarthy,305
266602360083204,The Children's Trust,"CHILDREN'S TRUST, INC",281
85452072376,NEWSMAX,"NEWSMAX MEDIA, INC.",255
6514736316,Walden University,Walden University,228
9538894955,John F. Kennedy Presidential Library and Museum,"John Fitzgerald Kennedy Library Foundation, Inc.",215
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,200
106244251043808,America's Plastic Makers,"AMERICAN CHEMISTRY COUNCIL, INC.",194
103315464587143,All Access,LEADN LLC,188
87186661244,Johns Hopkins Bloomberg School of Public Health,Johns Hopkins Bloomberg School of Public Health,176
156514087702491,Lancôme,L OREAL USA,171
7030901126,Campaign for Tobacco-Free Kids,Campaign for Tobacco-Free Kids,157
385473284886474,Hillsdale College,Hillsdale College,147
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,141
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",140
110018833813683,Defend the Senate,SMP,131
309308412520731,Sandy Hook Promise,Sandy Hook Promise,129
346612558755323,Environmental League of Massachusetts (ELM),ELM Action Fund Independent Expenditure Political Action Committee,128
76470053424,TIAA,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,115
1316372698453411,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,110
105192772420288,Patients Not PBMs,Patients not PBMs,110
1668829900099443,Hospitality is Working,Hospitality is Working,109
2353537341582545,Proud Patriots,Proud Patriots,108
199504650087085,United,"UNITED AIRLINES, INC.",104
107171061008131,Mass Housing Coalition,Massachusetts Housing Coalition,104
15771560300,Earthjustice,EARTHJUSTICE,103
111659840467331,Cures for the Commonwealth,MASSACHUSETTS BIOTECHNOLOGY COUNCIL INC,103
206226362732803,Inspire Clean Energy,"Inspire Energy Holdings, LLC",102
92925746942,Judicial Watch,Judicial Watch,102
7192716362,Amnesty International USA,"AMNESTY INTERNATIONAL OF THE U. S. A., INC.",≤100
28158738995,Women's Refugee Commission,#WelcomeWithDignity Campaign,≤100
104394262049761,Jeremy's Razors,The Daily Wire,≤100
428821014132730,Katie Porter,KATIE PORTER FOR SENATE,≤100
72931140459,Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, INC.",≤100
19746387261,Humane Society International,Humane Society International,≤100
