Page ID,Page name,Disclaimer,Amount spent (CZK)
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1142
111041662264882,Sociální demokracie,ČSSD,816
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",518
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,450
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,392
369282113213473,Zlin.eu,These ads ran without a disclaimer,338
666837790092652,Město Bučovice /oficiální stránka/,These ads ran without a disclaimer,312
361281313901258,Komerční banka,"Komerční banka, a.s.",311
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,263
120461304659141,O2 CZ,O2 Czech republic,243
356451014434612,Marian Jurečka,KDU-ČSL,241
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,224
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,216
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,215
56987874554,Liga otevřených mužů,Liga otevřených mužů,196
90002267161,TOP 09,TOP 09,177
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,168
1457454867817679,Kultura pod hvězdami,These ads ran without a disclaimer,160
197010357446014,Ondřej Prokop,Ondrej Prokop,155
111152388465014,Ivana Solařová - starostka města Znojma,Ivana Solařová - starostka města Znojma,145
251656685576,KDU-ČSL,KDU-ČSL,143
40583438943,NESEHNUTÍ,NESEHNUTÍ,140
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,126
1469427909957890,Reportér magazín,Reportér magazín,114
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,105
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
105410686588,Piráti Brno,Česká pirátská strana - Jihomoravský kraj,≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,≤100
1410403182565683,Petr Hladík,KDU-ČSL,≤100
2106629662903134,Brno Brňankám a Brňanům,Brno Brňankám a Brňanům,≤100
799083753454179,Voxpot,Voxpot z. ú.,≤100
315972808450196,ČSOB,ČSOB,≤100
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
822146574595819,Agrární komora České republiky,Agrární komora České republiky,≤100
307710452690539,Starostové a nezávislí - Jihomoravský kraj,Starostové a nezávislí • STAN,≤100
214827221987263,Andrej Babiš,Andrej Babiš,≤100
1780099722095158,Filip Chvátal,KDU-ČSL,≤100
107699964449797,Herohero,These ads ran without a disclaimer,≤100
662196877287140,Tomáš Třetina,PRodukujeme,≤100
579215965436046,JSNS,JSNS,≤100
385939388500265,Domácí péče Včelka,Domácí péče Včelka,≤100
101983652354160,Jozef Síkela,Starostové a nezávislí,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
258581527631807,PRO ZNOJMO,PRO ZNOJMO,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
1797185020366096,Scale,Scale,≤100
2324431914442679,bez Dodavatele,bezDodavatele a.s.,≤100
104087131747633,Zaostřeno,Zaostřeno,≤100
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,≤100
447167062064041,Vladimíra Ludková,CORP Production s.r.o.,≤100
206273352289,ADRA CZ,"ADRA, o.p.s.",≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
100843142503124,ZjistiVíc.cz,Zjisti víc,≤100
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
101292102824575,Petr Vlasák - místostarosta břeclavský,Petr Vlasák - místostarosta břeclavský,≤100
178362315106,European Parliament,European Parliament,≤100
711658465662315,XTV,XTV,≤100
105994357680102,Avenberg.cz,These ads ran without a disclaimer,≤100
103567498863549,Ecoista,Ecoista,≤100
196259228711,PPL CZ,These ads ran without a disclaimer,≤100
1956144064659620,BlueTV,Aliance pro budoucnost,≤100
125453991470833,SEN 21 - politické hnutí,Senátor 21,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
60516116431,Člověk v tísni,These ads ran without a disclaimer,≤100
378827025796132,Peak.cz,Peak.cz,≤100
100713699374019,Richard Brabec,Richard Brabec,≤100
495496033796328,Stanislav Blaha,Stanislav Blaha,≤100
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
1104866262972886,Michal Šmarda • Sociální demokracie,Česká strana sociálně demokratická,≤100
321762510282,Michal Kučera,Michal Kučera,≤100
201535993705342,Radim Sršeň,Radim Sršeň,≤100
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,≤100
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,≤100
