Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,8385
102268322635915,The Finance Daily,The Finance Daily,852
144985128871748,City of Cape Town,City of Cape Town,278
57206003848,Greenpeace Africa,Greenpeace Africa,231
136956534616,Times LIVE,TimesLIVE,201
102265308016316,Al Jama-ah,Al Jama-ah,163
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,124
116657351312927,Pledge To Vote SA,Pledge to Vote,122
6011868110,Democratic Alliance,Democratic Alliance,104
1546732062235656,Macsteel Service Centres SA - Pty Ltd,These ads ran without a disclaimer,101
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
2145594122138312,Action Society,Action Society,≤100
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),≤100
108598475453977,LAFASHIONA,These ads ran without a disclaimer,≤100
107169379305548,TLU SA,TLU SA,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
1408620202688442,DA Mosselbaai Wyk 8,"Coetzee, Lodewyk Juan",≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
112933978402440,Zackie2024,ZA2024,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
1442286572460668,Inside Education,Inside Education,≤100
1442286572460668,Inside Education,These ads ran without a disclaimer,≤100
629021617133721,Judges Matter,Judges Matter,≤100
107135628125527,Hydrafacial SA,These ads ran without a disclaimer,≤100
367090596695704,LitNet,These ads ran without a disclaimer,≤100
108176937713878,AbafaziPhambili,AbafaziPhambili,≤100
101899551511133,Grootskole,These ads ran without a disclaimer,≤100
2420268291542853,China Resources Group,These ads ran without a disclaimer,≤100
1669288836550501,Christian Kumakinga,These ads ran without a disclaimer,≤100
