Page ID,Page name,Disclaimer,Amount spent (NOK)
135843375926,UNICEF Norge,UNICEF Norge,1055
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,283
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,227
20468812735,LO,LO,190
236289346497856,Helsedirektoratet – Helsa di,Helsedirektoratet,185
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,112
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,107
171408368520,Norad,Norad,≤100
371106536283235,DAG OG TID,Dag og Tid AS,≤100
155399071173729,Lørenskog Høyre,Lørenskog Høyre,≤100
83499305740,Tekna – Teknisk-naturvitenskapelig forening,Tekna,≤100
536745556722065,Lillestrøm FrP,Lillestrøm FrP,≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
647021275725216,Nancy Hansson Gogstad,Lørenskog Sosialistisk Venstreparti,≤100
21967399403,Cappelen Damm,Cappelen Damm,≤100
102560641840786,Preventio,Preventio,≤100
227165807403160,Vestland Innvandrerråd,Vestland Innvandrerråd,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
129061090499874,Grønne Studenter,Grønne Studenter,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
1241838412569626,Novartis Norge,Novartis Norge AS,≤100
1521171171481259,Boktips,Cappelen Damm,≤100
224058237610836,Lørenskog Venstre,Lørenskog Venstre,≤100
10254410675,Venstre,Venstre,≤100
2869351156469363,Tonje Lavik - FrP,Tonje Lavik,≤100
102634568255494,Klimavenner for Kjernekraft,Klimavenner for Kjernekraft,≤100
226417544192807,Tankesmien Agenda,Tankesmien Agenda,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
58345093445,Natur og Ungdom,Natur og Ungdom,≤100
109820865749775,Betong Norge - Betongelementforeningen,John E Reiersen,≤100
101905329192165,Henning Holsvik -Krf,Henning Holsvik,≤100
329095637110085,FRANTZ AS,Frantz as,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
572167033209411,Meløy Venstre,Cecilie Hegge,≤100
100168202468850,Ordfører Siri Martinsen,Fredrikstad Arbeiderparti,≤100
148692835218460,Språkrådet (NO),Språkrådet,≤100
951822431533459,LNT - Landsforeningen for Nyrepasienter og Transplanterte,Landsforeningen for Nyrepasienter og Transplanterte,≤100
299518093440216,Fredrikstad Arbeiderparti,Fredrikstad Arbeiderparti,≤100
112631767587663,Meninger24,Meninger24,≤100
178407168996,Holberg Prize,These ads ran without a disclaimer,≤100
108791328739281,Barham Azadi,Barham Azadi,≤100
103416468959918,UkrainasFrihetshjelp.no,Kristen Tinius Torp,≤100
100639318714892,Torbjørn Vereide,These ads ran without a disclaimer,≤100
105939782037295,Altinget.no,Altinget AS,≤100
126448980866214,Klassekampen,Klassekampen,≤100
1094736387315823,Ny Kurs Moss,Ny Kurs,≤100
103614788485441,seyran_pmm,These ads ran without a disclaimer,≤100
493921097310357,Vadsø Arbeiderparti,Bjørn Pedersen,≤100
183450288333331,Eidsvoll Høyre,Eidsvoll Høyre,≤100
104040189185685,Winpru-store,These ads ran without a disclaimer,≤100
