Page ID,Page name,Disclaimer,Amount spent (PLN)
142218132483199,Kasa Stefczyka,Kasa Stefczyka,≤100
658695000844495,Adam Andruszkiewicz,Adam Andruszkiewicz,≤100
654912251187357,Grupa PGE,Grupa PGE,≤100
100396149568299,Klimatyczna Baza Wiedzy,Klimatyczna Baza Wiedzy,≤100
178362315106,European Parliament,European Parliament,≤100
110004834237780,Obrona Kościoła,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
450781218391641,Protestuj.pl,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,≤100
105636040979969,Polska 2050,Fundacja Polska Od Nowa,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,≤100
103189994608689,20stopni.pl,Konceptlab,≤100
50063176484,TVN24,TVN,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
1063990387008272,Centrum Życia i Rodziny,Centrum Życia i Rodziny,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
436513873457037,Adam Musiuk,Adam Musiuk,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,≤100
362731483842344,Agro Trust - Skup i  #𝐖𝐢𝐚𝐝𝐨𝐦𝐨ś𝐜𝐢𝐙𝐛𝐨ż𝐨𝐰𝐞,Marcin Robert Witzling,≤100
427646927347438,A4 Katowice - Kraków,Stalexport Autostrada Małopolska S.A.,≤100
111778487054045,TOGETAIR,Kamil Magot,≤100
1493760307522390,CityFit,CityFit,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
521739544515060,Dziennik Powiatowy,Krzysztof Przekop,≤100
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),≤100
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,≤100
111536078074010,Strefa Logopedy,Wiedza i Praktyka,≤100
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
339507190086516,Stena Recycling Polska,Stena Recycling,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
173086948664,Infor.pl,Infor.pl,≤100
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,≤100
129626970836,inFakt,inFakt,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100
