Page ID,Page name,Disclaimer,Amount spent (JPY)
197770137236410,日本維新の会,日本維新の会,13961
1904070096535109,スマート選挙,株式会社センキョ,5986
112523977041775,参政党,参政党,4402
475681929154100,国連UNHCR協会,国連UNHCR協会,2567
105458429152816,清水直幸後援会｜清水直幸とよいまちを子どもにわたす会,Ryo Shimizu,1539
100789405705259,神奈川県選挙管理委員会,株式会社旭広告社,1435
651801698258818,NewsTV,NewsTV,780
111162221891222,参政党 / 片桐きよみ（きよみん）,参政党 北海道連支部,740
208661552479830,日本財団,Shigeru Fujita,652
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,585
106725228934045,プラティニ,These ads ran without a disclaimer,480
103914976352692,選挙ドットコム,イチニ株式会社,429
106336127638471,物件情報,These ads ran without a disclaimer,404
117511476609129,katariba.online_t,These ads ran without a disclaimer,221
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,186
104847134589945,骨格ボディメイクセラピスト養成講座,These ads ran without a disclaimer,127
151214938794853,ミエセン,ジャッグジャパン株式会社,≤100
164873696867645,G7 / G20 Youth Japan,These ads ran without a disclaimer,≤100
223517421076793,The Japan Times PLUS (英字新聞ジャパンタイムズ),These ads ran without a disclaimer,≤100
259163764160829,FoE Japan,FoE Japan,≤100
100554152593223,堤じゅん太事務所 【京都府議会議員】,堤 じゅん太,≤100
341085439782585,富田けんじ（立憲民主党＠練馬）,Kenji Tomita,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
1590535061243274,精神障害当事者会ポルケ,Yuhei Yamada,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
146309392069492,Uniqlo,These ads ran without a disclaimer,≤100
175030709211885,日経ビジネス,These ads ran without a disclaimer,≤100
335151973769292,野波 格,These ads ran without a disclaimer,≤100
107915507250657,Yasui Japan,These ads ran without a disclaimer,≤100
106198279062104,Japão.Online,Japão.Online,≤100
769095856453652,Axel Arigato,These ads ran without a disclaimer,≤100
151595571529725,Carradice,These ads ran without a disclaimer,≤100
