Page ID,Page name,Disclaimer,Amount spent (CHF)
600706570124933,Verkehrssanierungen JA,Komitee Verkehrssanierungen JA,≤100
103550668590403,Mieux vivre sa vie,Mieux Vivre Sa Vie,≤100
510352742440847,Coalition pour des multinationales responsables,Coalition pour des multinationales responsables,≤100
600706570124933,Verkehrssanierungen JA,Verkehrssanierungen JA,≤100
103190662706168,NON à la Loi sur la Chasse.,Rolf Hugo Hilfiker,≤100
169752569742293,Schweizerischer Gewerbeverband sgv,Schweizerischer Gewerbeverband sgv,≤100
169510248558,Die Mitte - Le Centre,Die Mitte,≤100
158820214312321,Citations Ron Hubbard,Mieux Vivre Sa Vie,≤100
193388757364033,Solidar Suisse,Solidar Suisse,≤100
105890175750510,Luca Carbone  lucacarbone.ch,Luca Carbone,≤100
111081131629685,Blackout stoppen,Volksinitiative «Jederzeit Strom für alle (Blackout stoppen)»,≤100
154976914534194,Save the Children Schweiz/Suisse,Save the Children Schweiz,≤100
1521655228075451,solidaritéS Genève,solidaritéS Genève,≤100
103269145789541,Stop au blackout,Initiative populaire « De l’électricité pour tous en tout temps (Stop au blackout) »,≤100
1524954517562834,Prominis,Prominis GmbH,≤100
203499872999296,Die Mitte Weinfelden,Die Mitte Weinfelden,≤100
100381452863244,Libertés et Justice sociale,Libertés et Justice sociale,≤100
102014399307738,Direkt,direkt,≤100
106342144370236,Human Rights Watch Switzerland,Human Rights Watch Inc.,≤100
100980232576650,Muriel Langenberger,Muriel Langenberger,≤100
763722197034246,En Développement,These ads ran without a disclaimer,≤100
104172084853592,juliette.com,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
