Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,1686
103123311914005,Elva Hrönn Hjartardóttir,Elva Hrönn Hjartardóttir,263
441539862613489,Foreldrasamtök gegn áfengisauglýsingum,Árni Guðmundsson,215
152804904889,Samfylkingin,Samfylkingin,180
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,114
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
128854307193614,Landsvirkjun,Landsvirkjun,≤100
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,≤100
102133046017049,Evrópuhreyfingin,Evrópuhreyfingin,≤100
357896717565932,Jóhanna Gunnarsdóttir í stjórn VR 2023,Jóhanna Gunnarsdóttir í stjórn VR 2023,≤100
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,≤100
106979180938014,Samstöðin,Samstöðin ehf,≤100
622220361283956,Samorka,Samorka,≤100
165630723862615,Andríki,Andríki,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
509866436098947,Sabine Leskopf,Sabine Leskopf,≤100
1693693237557525,HiBob,These ads ran without a disclaimer,≤100
