Page ID,Page name,Disclaimer,Amount spent (GBP)
102639461303190,Fair Pay For All,Fair Pay For All,716
106626487721376,Amazon Europe,Amazon Europe,558
7715002593,UNICEF UK,Unicef UK,467
348366988862054,Oxfam Campaigns,Oxfam Great Britain,293
190330747706140,UNISON,UNISON,290
47612991154,Dignity in Dying,Dignity in Dying,268
9250349228,Greenpeace UK,Greenpeace UK,235
311627208673,WWF UK,WWF UK,164
7214031395,Oxfam Great Britain,Oxfam Great Britain,154
345463602161853,bp,bp,145
144289436063611,Drax Group UK,Drax Corporate Limited,≤100
310039442421596,Scottish Labour Party,Scottish Labour Party,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
121936349543,World Vision UK,World Vision UK,≤100
799576543492660,The Week Junior,The Week Junior,≤100
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),≤100
117476785190,Save the Children UK,Save the Children UK,≤100
281470843253,Dying Matters,Hospice UK,≤100
10114144851,NSPCC,NSPCC,≤100
314545075249245,Glasgow City Council,Spiritmedia Ltd.,≤100
105298484651843,SME Climate Hub,SME Climate Hub,≤100
97708339756,Action for Children,Action for Children,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
59367068326,The Ramblers,The Ramblers,≤100
186622728032,RSPB,RSPB,≤100
177855115588808,The Week UK,The Week UK,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
34044296391,Surfers Against Sewage,Surfers Against Sewage,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
10677003998,Shelter,Shelter,≤100
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
104255571968810,Save My Vape,Save My Vape,≤100
103662352102391,Family Debt Help,Ian Keith Parsons,≤100
134077510212,Aberlour Children's Charity,"Aberlour Child Care Trust,",≤100
112712550420527,Ekō UK,Ekō,≤100
101558386889,Shelter Scotland,Shelter Scotland,≤100
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,≤100
26698813123,British Red Cross,British Red Cross,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
104768005247443,Say No To WHO,Say no to WHO,≤100
158077247591710,Refuge,Refuge,≤100
169042736456594,All Out,All Out,≤100
353224381469808,ifaw,IFAW,≤100
569834799727730,National Grid UK,These ads ran without a disclaimer,≤100
103559634900519,Oltco Ltd,Oltco Ltd,≤100
535909453089173,Wyndford Tenants Union,These ads ran without a disclaimer,≤100
112845639376,Refugee Action,Refugee Action,≤100
9695206314,Sustrans,Sustrans,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
105381165774578,Andrew Verrecchia for UNISON NEC,Andrew Verrecchia for UNISON NEC,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
