Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,292537
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,155449
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,118245
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,107214
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,65770
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,65732
102793242742002,Jaksapedia,JAKSAPEDIA,64143
604732203003558,PKS NTB,PKS NTB,53600
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,40787
111864151754055,Esensi TV,Esensi Tv,38717
104830667806476,Melihat Indonesia,Melihat Indonesia,37198
112121101796090,Opini 2024,Opini 2024,33705
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,33233
110952238516382,Kiki Daliyo,Kiki Daliyo,33000
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,29143
106690092440342,Pemilu KIT,PEMILU KIT,27610
102656349157647,Tugimanisme,Tugimanisme,25237
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,18848
114105438017003,GP Nusa Tenggara Barat,Ganjar Nusantara Indonesia,15583
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,12236
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,11033
110294151987732,Head Politika,Head Politika,10215
349963858704476,Komit Digital,Komit Digital,9728
197545083607941,Harian Kompas,Harian Kompas,9583
1547369918837496,Zulkifli Hasan,DPP PAN,8420
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,7904
168218596696591,Hetifah Sjaifudian,Yayasan Golkar Institute,6731
39253583478,PDI Perjuangan,PDI Perjuangan,6514
108132042285089,Erwin Aksa,Yayasan Golkar Institute,5715
110094970475583,Yayasan Ada Orang Baik,Yayasan Ada Orang Baik,3855
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,3358
110750361762052,Pikiran Rakyat,Pikiran Rakyat,3336
101061776109725,Jefri Haris Pratama,Jefri Haris Pratama,3080
116715223517954,YouSee Indonesia,YouSee Indonesia,2673
101866128977837,Belajar Pemilu,Belajar Pemilu,2239
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,2186
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,1941
104427162506872,Fakta Anies,Fakta Anies,1888
110666655158744,Sahabat Caleg,Sahabat Caleg,1845
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,1810
108156498584853,Tetap Puan,Marabunta Family Cyber,1597
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,1365
572779142753263,Freeport Indonesia,Freeport Indonesia,1282
109455838815878,Moveprenuere,Moveprenuere,1215
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,1198
102273039070802,Info Terkini,Info Terkini,1134
114012201650176,Fakta Terselubung,Fakta Terselubung,1129
107241861191421,Ilmu Tambang,Ilmu Tambang,1040
103581752405141,Sobar Harahap,Sobar Harahap,981
104317482149268,DPRD Provinsi Jawa Timur,DPRD Provinsi Jawa Timur,973
103330282779367,Dua Digits Creative,Dua Digits Creative,904
2066109603670888,H. Puguh Wiji Pamungkas,These ads ran without a disclaimer,827
101338198587608,Indonesia Luar Biasa,Rumah Opini,823
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,746
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,737
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,692
100159712647702,Fakta Anies Baswedan,Gerakan Perubahan,672
526765274016858,DPD Gerindra Gorontalo,DPD Gerindra Gorontalo,632
108571334357297,Melangkah Lebih Baik,Melangkah Lebih Baik,591
107565455160464,Indonesia Opini,Rumah Opini,535
110100218339060,Wahai Ibu Pertiwi,Wahai Ibu Pertiwi,520
108695584343029,Baik Untuk Kita,Baik Untuk Kita,517
101076948451651,Masa Depan Kita,Masa Depan Kita,501
255601878216867,Komisaris Politik,Komisaris Politik,498
101228692503239,Opini Publik,Opini Publik,450
104799384898162,Indonesia Berkabar,Rumah Opini,445
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,442
102497641558430,Indonesia Tolak HOAX,Indonesia Tolak HOAX,440
100359258525418,Pemulihan Lebih Baik,Pemulihan Lebih Baik,432
104843487722931,Portal Islam id,Portal Islam ID,422
110368964786452,Kemajuan Bersama,Kemajuan Bersama,375
112931408360736,Safer Internet Lab,Safer Internet Lab,355
113058461386521,Mercusuar Indonesia,Rumah Opini,352
107674052345943,Racik Digital,Racik Digital,348
106004407402000,Cakap Politik,Cakap Politik,315
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,308
105844492515832,Faisal Wicaksono,These ads ran without a disclaimer,289
109482038873245,Digital Marketing Politik ID,Konsultandm.com,279
202555993805088,Caption,Ganjar Nusantara Indonesia,276
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,262
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,248
102302819001520,Political Marketing Intelligence,These ads ran without a disclaimer,235
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,218
164909433966316,Suara Anies,Suara Anies,207
103344702680007,Think Big Indonesia,Think Big Indonesia,193
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,192
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,191
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,184
114862318264218,Marketing 2024,KelasMaster.id,163
