Page ID,Page name,Disclaimer,Amount spent (DKK)
246977185497434,Plastic Change,Plastic Change,1105
65929129383,Røde Kors,Røde Kors,952
12860228293,Politiken,Politiken,789
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,615
72672361910,Børns Vilkår,Børns Vilkår,436
26458152911,SOS Børnebyerne,SOS Børnebyerne,360
110321008383861,Red Barnets landsindsamling,Red Barnet,356
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,239
399210657232918,PlanBørnefonden,PlanBørnefonden,225
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),217
250994288337708,Sex og Samfund,Sex og Samfund,216
55365680705,Greenpeace Danmark,Greenpeace Danmark,210
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,201
121570596369,CARE Danmark,CARE i Danmark,196
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,185
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,185
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,174
22030968736,Anima,Anima,164
304554445813,Videncentret Bolius,Videncentret Bolius,159
12787473132,Berlingske,Berlingske,147
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,144
748887235210811,Obton Forvaltning A/S,Obton A/S,127
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,125
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,122
1029970060346902,EWII,EWII A/S,119
126543540781090,Ældre Sagen,Ældre Sagen,111
867877683280051,Weekendavisen,Weekendavisen,103
102154048301476,Lederstof.dk,Lederne,≤100
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,≤100
130388840342741,Danske Bank,Danske Bank,≤100
304554445813,Videncentret Bolius,Bolius,≤100
366165650071333,Enhedslisten Køge,Rolskov Niels,≤100
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,≤100
820070458166704,Nicolai Sandager - Liberal Alliance,Nicolai Sandager,≤100
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,≤100
708245239243699,Dansk Beton,Dansk Beton,≤100
167891603415958,Lederne,Lederne,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,≤100
1389899114583901,Enhedslisten Lejre,Nicki Bjørn Jensen,≤100
110560691837684,SolCompagniet,SolCompagniet,≤100
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,≤100
105511328705392,HØRT,Børns Vilkår,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,≤100
1246666085407861,Karsten Hønge,SF,≤100
107898832590939,European Commission,European Commission,≤100
657491824390744,Spring Copenhagen,Spring Copenhagen,≤100
183887801641951,Verdens Skove,Verdens Skove,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,≤100
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,≤100
398144900313793,"Mads Præstegaard, SF Roskilde Byråd",SF Roskilde,≤100
133707013355759,Danner,Danner,≤100
100700698043032,Simon Østergaard,Simon Østergaard,≤100
106011385624734,Michael Rosenmark - kandidat for Danmarksdemokraterne,Michael Rosenmark,≤100
305932686202047,Caritas Danmark,Caritas Danmark,≤100
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,≤100
314676938743,DM din akademiske fagforening,DM,≤100
371163919965024,Andreas Karlsen,Karlsen Andreas Engelsborg,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
852608988134698,Tikko,Tikko,≤100
1988396728052020,Enhedslisten Roskilde,Skovrind Åge Martin,≤100
186645960378,Danwatch,Danwatch,≤100
167887506877,AIDS-Fondet,AIDS-Fondet,≤100
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,≤100
1396986243876509,Anders Kronborg,Anders Kronborg,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100
1724068710936501,Anja C Jensen,HK Danmark,≤100
299880716702992,KIU - Patientforeningen Kræft i underlivet,KIU - Patientforeningen Kræft i underlivet,≤100
20303574131,Nationalmuseet,Nationalmuseet,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
133716736641210,LandbrugsAvisen,LandbrugsAvisen,≤100
1446381202351408,Føljeton,Føljeton,≤100
116061635098137,Karina Lorentzen Dehnhardt,SF,≤100
194452460650048,Global Aktion,Global Aktion,≤100
671022293105597,Alex Vanopslagh,Alex Vanopslagh,≤100
126084211821,Danmarks Socialdemokratiske Ungdom (DSU),Danmarks Socialdemokratiske Ungdom,≤100
629353783794919,Topsoe A/S,These ads ran without a disclaimer,≤100
297422283612612,TotalEnergies,TotalEnergies,≤100
128290633918652,Silba Copenhagen,Silba Copenhagen,≤100
1541220236121470,Katarina Ammitzbøll,Katarina Ammitzboell,≤100
156750397714790,AOF Danmark,AOF Danmark,≤100
294885907302040,AdResult - Vi skaber online resultater,AdResult ApS,≤100
1522666927799763,BCG in Denmark,Boston Consulting Group,≤100
1691032761182415,DR LYD,These ads ran without a disclaimer,≤100
278077812793440,Den Grønne Ungdomsbevægelse,Den Grønne Studenterbevægelse,≤100
109261517088528,Fremstillingsindustrien,Marie Thorsø Kousgaard,≤100
106355174776321,Christian Budde,Christian Opstrup-Privat,≤100
293266234170207,Line Krogh Lay - politik,Lay Line Krogh,≤100
341299649231023,Zetland,Zetland,≤100
1406362546104860,VKST,VKST,≤100
1417938685172201,Anders Wolf Andresen - politiker,Andresen Anders Wolf,≤100
67571270393,Red Barnet,Red Barnet,≤100
1695276023875912,Astrid Søborg,Venstre Gladsaxe,≤100
170374349673146,Tænketanken Cevea,Tænketanken Cevea,≤100
482695791907139,Danske Vandværker,Danske Vandværker,≤100
356590264357569,Palæstinaorientering,Ole Olsen,≤100
32416796716,Lindhardt og Ringhof,Lindhardt og Ringhof,≤100
141343589252160,Dansk Industri - DI,Dansk Industri,≤100
703543806324512,Vi-partiet,Larsen Thomas,≤100
141140922630894,RED Center,RED Center,≤100
163797615046,Vartov,These ads ran without a disclaimer,≤100
529124290474705,Nikolaj Villumsen,Enhedslisten,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
951508531558534,Elbilforeningen i Danmark,Elbilforeningen i Danmark,≤100
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,≤100
192783424152018,Socialistisk Information,Leif Mikkelsen,≤100
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100
216402818434101,Mission Øst,Mission Øst,≤100
29097589538,Årsskriftet Critique,Årsskriftet Critique,≤100
154415494575789,IDA,IDA,≤100
128700897207990,Europa-Parlamentet i Danmark,Europa-Parlamentet i Danmark,≤100
550512865030230,Promissio,Promissio,≤100
47703234827,Københavns Hovedbibliotek,Københavns Hovedbibliotek,≤100
107575374711850,SAGA DK,Saga,≤100
322853351534278,Os Om Havet,Os Om Havet,≤100
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100
172380352784267,Carl Ras,These ads ran without a disclaimer,≤100
573106029493991,Marie-Louise Jørgensen SF,Jørgensen Marie-Louise Peschardt,≤100
283258882114222,Peter Wagner Mollerup - Byrådsmedlem i Nyborg kommune,Peter Mollerup,≤100
165535500145780,Hillerød Bibliotek,Hillerød Bibliotekerne,≤100
314301147507,Astma-Allergi Danmark,Astma-Allergi Danmark,≤100
405892706501089,Med Israel for fred - MIFF Danmark,MIFF (Med Israel for fred),≤100
102121579296432,Allcsta time,These ads ran without a disclaimer,≤100
28159151157,FOF København,FOF København,≤100
169223023097339,Liberal Alliance Skanderborg,Linda Christie Andrea,≤100
254772934555970,Frit Forum Roskilde,Frit Forum Roskilde,≤100
162913866649,idenyt,These ads ran without a disclaimer,≤100
821686444837174,Billund Kommune,Billund Kommune,≤100
109157008010513,Alveda,These ads ran without a disclaimer,≤100
110492602019675,EU - News,These ads ran without a disclaimer,≤100
178362315106,European Parliament,European Parliament,≤100
108553734796464,Oplevelser i Hovedstaden,These ads ran without a disclaimer,≤100
1329593773802412,TransferGo Polska,These ads ran without a disclaimer,≤100
