Page ID,Page name,Disclaimer,Amount spent (EUR)
103759411561248,Neven Bosilj,SDP Hrvatske,≤100
86874647886,Net.hr,Net.hr,≤100
1781165065440754,N1 Hrvatska,N1 Hrvatska,≤100
688325737947866,Telegram.hr,Telegram Media Grupa,≤100
107231115553153,Budimo grad - Nezavisna lista Dubravke Novak\n,Budimo grad - Nezavisna lista Dubravke Novak,≤100
1437301193199661,Reformisti Gradska organizacija Varaždin,Narodna stranka - REFORMISTI,≤100
178362315106,European Parliament,European Parliament,≤100
136900153422435,Tomislav Sokol,Tomislav Sokol,≤100
278117815576023,EU Justice and Consumers,These ads ran without a disclaimer,≤100
129634970518,SDP Hrvatske,SDP Hrvatske,≤100
122081620813,DNEVNIK.hr,NOVA TV,≤100
104888708305144,Iznad svih Varaždin,SDP Hrvatske,≤100
314776818539194,Forum mladih SDP Hrvatske,SDP Hrvatske,≤100
102285721646246,Ilčić Ladislav,Ladislav Ilčić,≤100
106928174232844,Domovinski pokret,Domovinski pokret,≤100
105958751249374,Energia naturalis,Energia naturalis d.o.o.,≤100
210627425725812,Studentski.hr,Studentski.hr,≤100
102198203158768,AgroKlub.com,Agroklub d.o.o.,≤100
143600332358489,Prijatelji životinja,Prijatelji životinja,≤100
444477142341814,Narod.hr,U ime obitelji,≤100
410274919036976,Vigilare,Vigilare,≤100
585411648152023,Peđa Grbin,SDP Hrvatske,≤100
2203684973028242,Katarina Peović,Radnička Fronta,≤100
1064762700374086,Možemo - politička platforma,Možemo - politička platforma,≤100
110933407315208,Hrvatski-glasnik,hrvatski glasnik,≤100
105129271272621,Vesna Vučemilović,HRVATSKI SUVERENISTI,≤100
1665775650371580,Gradonačelnik.hr,Gradonačelnik.hr,≤100
1790620717871346,Nismo same,Nismo same,≤100
235319525101705,Genius by InterCapital,InterCapital Asset Management,≤100
171639455029,Lider,Lider,≤100
1483897331868092,Direktno.hr,Darko Markušić,≤100
248268301858527,Jamnica,Jamnica plus d.o.o.,≤100
1876346589246887,Čudovišta iz Platonove špilje,Čudovišta iz Platonove špilje,≤100
603906399629215,Državni zavod za statistiku,Državni zavod za statistiku,≤100
1094324843916090,WeAreDevelopers,These ads ran without a disclaimer,≤100
444477142341814,Narod.hr,These ads ran without a disclaimer,≤100
798612287169115,Ivica Todorić,Ivica Todorić,≤100
1747126668848581,Veljko Kajtazi,Veljko Kajtazi,≤100
508755779649081,Sanja Radolović,Radolovic Sanja,≤100
109420188426263,VIDA,Vida produkcija,≤100
102409151592858,ZGRADOnačelnik.hr,Zgradonačelnik.hr,≤100
112019395148413,Žrtve kaznenih djela,Ženska soba,≤100
107849242015906,Udruga za medijsko komuniciranje i edukaciju - MEDIUM,Udruga za medijsko komuniciranje i edukaciju - MEDIUM,≤100
482597361772021,Sunčana Glavak,MEP Sunčana Glavak,≤100
113001768735420,IDE3 IT,IDE3,≤100
1370888666270899,Tko te pita? EU pita,Mreža mladih Hrvatske - Croatian Youth Network,≤100
1531046423890989,Totalinfo.hr,Milivoj Pašiček,≤100
102260795029090,Mate Šimundić,Mate Šimundić,≤100
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100
133678452137,Mreža mladih Hrvatske - Croatian Youth Network,Mreža mladih Hrvatske,≤100
113629868312383,Marketing Generous,These ads ran without a disclaimer,≤100
