Page ID,Page name,Disclaimer,Amount spent (EUR)
153468849861398,N1 Slovenija,N1 Slovenija,≤100
98358327274,Pirati,Pirati,≤100
100351174902531,Care4Climate,Care4Climate,≤100
178362315106,European Parliament,European Parliament,≤100
114597496654474,necenzurirano.si,Necenzurirano.si,≤100
2279333295680899,Admiral Slovenija,Agencija DAMN,≤100
1176668699170582,Time Brewery,Time brewery d.o.o.,≤100
107967927999381,Futr za jutr,"Focus, društvo za sonaraven razvoj",≤100
288826994603012,Franc Bogovič,Franc Bogovič,≤100
1487410811565619,Casino Admiral Lesce - igralni salon,Agencija DAMN,≤100
109000888302594,"Casino Admiral, Ljubljana Letališka - igralni salon",Agencija DAMN,≤100
183314631692914,Evropski parlament Slovenija,"Evropski parlament, pisarna v Sloveniji",≤100
128388553901752,"Casino Admiral Ljubljana center, igralni salon",Agencija DAMN,≤100
216608838472126,"Casino Admiral, Grosuplje - igralni salon",Agencija DAMN,≤100
105074178776648,Jedrska.si,ePosavje MEDIA d.o.o.,≤100
101637046018244,Marko Balažic,Slovenska ljudska stranka,≤100
131402710210260,Cosmopolitan Slovenija,Adria Media Ljubljana d.o.o.,≤100
106066558388444,Obljuba dela dolg,Danes je nov dan,≤100
101985354579665,KonS,KonS,≤100
36443658182,Večer,VEČER MEDIJI d.o.o.,≤100
152400648234312,Novice Svet24,Novice Svet24,≤100
104563074522355,Interregnum,Interregnum,≤100
179742648870,govori.se,Adria Media Ljubljana,≤100
195508530477478,Greenpeace Slovenija,Greenpeace v Sloveniji,≤100
107898832590939,European Commission,European Commission,≤100
1783104185252620,Metropolitan Slovenija,"Adria Media Ljubljana, založništvo in trženje, d.o.o.",≤100
656225137855856,Carolina Jakončič Winery,"KK, multimedija & oglaševanje",≤100
764828400283665,OKP Rogaška Slatina,These ads ran without a disclaimer,≤100
955257211156746,Vodarstvo in okoljsko inženirstvo UL FGG,These ads ran without a disclaimer,≤100
113827927016071,Big Sister,Marusa Lubej,≤100
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100
493370747373441,Mestna občina Ljubljana,Mestna občina Ljubljana,≤100
186689901816276,Zavod Maska,These ads ran without a disclaimer,≤100
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100
108394458286482,Herbal smoothie,These ads ran without a disclaimer,≤100
102224325029636,Sunčica studio,These ads ran without a disclaimer,≤100
