Page ID,Page name,Disclaimer,Amount spent (SEK)
109886133732943,RESCUE - Sverige,RESCUE - Sverige,≤100
126567104406,Hyresgästföreningen,Hyresgästföreningen,≤100
608975645850217,Vattenfall,Vattenfall Sverige,≤100
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,≤100
151159271594797,Systembolaget,Systembolaget,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
382243262003,Plan International Sverige,Plan International Sverige,≤100
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,≤100
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,≤100
369582590803,Dagens ETC,ETC-tidningarna,≤100
72659261793,Rädda Barnen,Rädda Barnen,≤100
101341883359561,Matsmart Sverige,Matsmart,≤100
175656912484553,Unionen,Unionen,≤100
162985227114132,Skellefteå Kraft,Skellefteå Kraft,≤100
95735961890,Greenpeace Sverige,Greenpeace Sverige,≤100
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),≤100
576845979156129,Techarenan,Techarenan,≤100
1978566042454891,Rättvisepartiet Socialisterna Haninge,RS Haninge,≤100
161213770567846,Operation Smile Sverige,Operation Smile Sverige,≤100
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,≤100
186513678039755,Fortum,Fortum Sverige,≤100
175843834306,WaterAid Sverige,WaterAid Sverige,≤100
42676805259,Diakonia,Diakonia,≤100
534553447006742,Klimatklubben,Klimatklubben,≤100
103953609645359,SCB - Statistiska centralbyrån,Statistiska centralbyrån,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
111630258867610,Röda Korset,Röda Korset,≤100
104928476281245,Ibn Rushd Studieförbund,Ibn Rushd Studieförbund,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
356032977210,Vi-skogen,Vi-skogen,≤100
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,≤100
100274175084897,Scenario 2030,Senario 2030,≤100
106579105171694,ETC nyhetsmagasin,ETC Media AB,≤100
19746853632,Djurens Rätt,Djurens Rätt,≤100
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,≤100
118090278221826,Erikshjälpen,Erikshjälpen,≤100
237000919761618,Stjärnjouren - Sundbybergs trans- och tjejjour,Hannah Sörbom,≤100
173745622660246,Bring Sverige,Bring Sverige,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
18880778360,ActionAid Sweden,ActionAid Sweden,≤100
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,≤100
1528125900743214,Effektiv Altruism Sverige,Effektiv Altruism Sverige,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
495659120577,Karlstads universitet,karlstads universitet,≤100
273053169937029,ClimateHero,ClimateHero,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
166406746310,Resumé,Resumé,≤100
209271425846739,Open Doors Sverige,Open Doors Sverige,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
45101268520,SSU,SSU,≤100
120477444659925,Svensk Handel,Svensk Handel,≤100
1139097292843761,Kristdemokraterna Göteborg,Miriam Helena Lilja,≤100
296423575695,Afrikagrupperna,Afrikagrupperna,≤100
273402369438867,By Billgren,By Billgren AB,≤100
699733880123060,Tjejjouren i Lund - en transinkluderande jour,Tjejjouren i Lund,≤100
1540294046226139,Feministsmeden,Feministsmeden,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
178362315106,European Parliament,European Parliament,≤100
