Page ID,Page name,Disclaimer,Amount spent (CZK)
102389958091735,Generál Pavel,Petr Pavel,≤100
214827221987263,Andrej Babiš,ANO,≤100
210778132327279,Prima,Prima,≤100
295889117124834,Tipsport,Tipsport,≤100
109323929038,Česká pirátská strana,Česká pirátská strana,≤100
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,≤100
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",≤100
384187235387895,Alena Schillerová,ANO,≤100
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
101807522812518,A BASTA,Tomáš Dvořák,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
1824133914469306,Ženy.cz,CZECH NEWS CENTER a. s.,≤100
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
155406703122,Arnika,Arnika,≤100
100211696215175,praguian,These ads ran without a disclaimer,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
102907672280977,Co bude dál?_________,NFSix.org,≤100
109056560836,iFortuna.cz,iFortuna.cz,≤100
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,≤100
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",≤100
