Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,178820
1744356319118477,هنا لبنان,هنا لبنان,59701
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,44776
106197498149118,لبنان الكبير,Grand Lebanon,44776
1438703606372190,Elham Said Freiha,Elham Freiha,44776
105758000974645,TAQADDOM - تقدم,Taqaddom,29851
102023711572671,أساس ميديا -  Asas Media,asasmedia,29851
137195823051820,Maharat Foundation,Maharat Foundation,22836
278035695547539,Legal Agenda  المفكرة القانونية,legal Agenda,14925
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,14925
110470091436602,Ici Beyrouth,Ici beyrouth,13582
105319651353770,Jusur,Jusur,6866
331430457777776,حكواتي الفرات,These ads ran without a disclaimer,≤100
109112633772887,180post,180Post,≤100
104918301844248,Project Watan LB,Project Watan,≤100
164472683608068,Act for the Disappeared,ACT for the Disappeared,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
358733860458,IÉSEG School of Management,These ads ran without a disclaimer,≤100
104154192025759,Roland Mokheiber - رولان مخيبر,رولان مخيبر,≤100
176104589110851,IEEE,These ads ran without a disclaimer,≤100
129660230432028,Dr. Toufic Hindi,Toufic Hindi,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
101105049294796,CNN Business Arabic الاقتصادية CNN,These ads ran without a disclaimer,≤100
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
