Page ID,Page name,Disclaimer,Amount spent (MXN)
110450098729831,Noticias Cuatro T Norte,Noticias Cuatro T,4837
112792705129335,La Otra Cara News,La Otra Cara News,3284
102219139246608,MarceLovers,Mundo Millenial,2511
109092718607958,Carlos Escobar,Carlos Escobar,2075
120475107640369,La Realidad de hoy,La Realidad de hoy,1311
119813324392503,Latitud Cero,Latitud Cero,1006
102121839522309,Conoce Más,Conoce Más,974
120607030955709,Todo Noticias,Todo Noticias,960
117997461292724,Eco Noticias,Eco Noticias,951
120385634315272,Tiempo de Noticias,Tiempo de Noticias,926
351194631568626,Secretaría de Economía Sinaloa,Secretaría de Economía Sinaloa,903
120115757746350,La Primicia,La Primicia,849
105564065877446,Diario del Informador,Diario del Informador,827
100387933071949,Perspectiva informada,Perspectiva informada,783
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,703
110171835367463,Portada Informativa,Portada Informativa,675
111550438604208,La Buena Nota,La Buena Nota,666
108291675564193,El Mundo Noticias,El Mundo Noticias,656
101297736218883,Mujeres en la lucha,Mujeres en la lucha,652
115198674908506,Ola de noticias,Ola de noticias,624
120965900993972,El Escaparate,El Escaparate,592
645731535452116,FactoMétrica,FactoMétrica,591
111290081772772,Frontera de México,Frontera de México,581
103868416083966,Cómo Vamos,Como Vamos,532
923633637651202,Morena Sí,Morena Sí,436
111125168325746,Más Digital noticias,Más Digital noticias,433
215155355246903,Francisco Cabeza De Vaca,Francisco Cabeza De Vaca,396
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,377
116013104730058,México en el Mundo.,México en el Mundo.,360
102281232785079,Noticias del Mundo,Noticias del Mundo,349
362430908370,Aeromexico,Aeromexico,348
103813715878847,Mujeres Mexicanas,Mujeres Mexicanas,343
106625908171895,Héctor Álvarez,Héctor Álvarez,288
111428001815534,Con Claudia,Con Claudia,257
116426004784837,Vanguardia Noticia,Vanguardia Noticia,256
116422098112118,El Trópico,El Trópico,243
56713285274,Greenpeace México,Greenpeace México,234
107246365703676,Hechos del Presente,Hechos del Presente,230
118621424595489,Comiendo con El Carnal - Ya sabes cual,Comiendo con el Carnal - Y Sabes cual,226
289568107808375,UVEG Universidad Virtual del Estado de Guanajuato,Ads Project Media,199
110320423807974,Latinus,Latinus,190
102107279495045,Las netas,LASNETAS.ORG,185
101671039450825,Noticias Sureste,Noticias Sureste,184
101267031439463,Voz de las Empresas,Consejo de la Comunicación,182
884141164989007,Costco México,These ads ran without a disclaimer,167
102551913153712,Ricardo Monreal A.,Ricardo Monreal A.,166
105732719194836,La Información Siempre,La Información Siempre,163
105931509174883,Nuevo día,Nuevo día,157
108334872107207,El Noticioso de Occidente,El Noticioso de Occidente,147
109634395756375,Save the Children México,Save the Children México,137
186073704903313,México elige,México Elige,134
254852601222832,Cemex México,CEMEX México,129
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,118
113036728460501,Portal Informativo,Portal Informativo,112
113761095054105,Enfoque Noticias,Enfoque Noticias,106
109961782099624,Nueva Visión,Nueva Visión,104
