Page ID,Page name,Disclaimer,Amount spent (ZAR)
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
133307190069756,Amnesty International South Africa,Amnesty International South Africa,≤100
136956534616,Times LIVE,TimesLIVE,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
2145594122138312,Action Society,Action Society,≤100
111249027309680,Milk Moon Studio,These ads ran without a disclaimer,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
