Page ID,Page name,Disclaimer,Amount spent (JPY)
208661552479830,日本財団,Shigeru Fujita,37926
112523977041775,参政党,参政党,8406
1904070096535109,スマート選挙,株式会社センキョ,8248
475681929154100,国連UNHCR協会,国連UNHCR協会,6890
108376722204259,吉川さとし,藤川 忠彦,4609
103817759311985,小林たけし（自民党）川崎市麻生区で政治活動中！,小林たけし,4578
105008882249998,GHQ 焚書アーカイブス,These ads ran without a disclaimer,1809
651801698258818,NewsTV,NewsTV,1488
100370856335326,日本維新の会　原ひでと,原ひでとオフィシャルサイト,1284
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,1160
543662599325014,地方移住・関係人口創出のプラットフォーム【ネイティブ. メディア】,ネイティブ株式会社,1093
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,911
103914976352692,選挙ドットコム,イチニ株式会社,722
1589376521307736,飯田まさなり／平塚市食育推進会議委員,飯田まさなり／平塚市食育推進会議委員,556
173526076413287,横浜市会議員　山下正人事務所,山下　正人,461
102057562724312,自治体実務Webセミナー,自治体実務Webセミナー,371
100251962938282,スピリチュアル心理,These ads ran without a disclaimer,342
130744490327021,相模原市議会議員 阿部よしひろ,阿部 善博,247
547986165247623,NPO法人 多民族共生人権教育センター,NPO法人 多民族共生人権教育センター,206
1931657160431977,税理士法人ネイチャー,These ads ran without a disclaimer,154
464822496891330,いい投票／e投票,株式会社グラント,139
102301588877519,Mens_Beauty,These ads ran without a disclaimer,138
151214938794853,ミエセン,ジャッグジャパン株式会社,137
981456705576473,Datadog Japan,These ads ran without a disclaimer,136
396519593806561,YOKOHAMAデモクラシー道場,Fumiki Yanagisawa,119
107367904080878,VIVA-たいけん美じゅつ場-,NPO法人取手アートプロジェクトオフィス,115
286961748136968,目黒区議会議員　河野陽子,Yoko Kono,≤100
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
333458803502367,中野区議会議員（無所属）石坂わたる,Ishizaka Wataru,≤100
635403336589582,エビちゃん応援隊（えびさわけいこ応援隊）,エビちゃん応援隊,≤100
881025135256351,Japan In-depth,Japan In-depth,≤100
259163764160829,FoE Japan,FoE Japan,≤100
428707860616752,文京区議会議員えびさわけいこ,えびさわけいこ事務所,≤100
107118004287051,tokyo_gardenterrace,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
418866171492742,株式会社Legaseed,These ads ran without a disclaimer,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
106198279062104,Japão.Online,Japão.Online,≤100
172546263271651,福島りえこ【都民ファーストの会東京都議団 / 世田谷区】,Rieko Fukushima,≤100
450923665041182,めちゃコミック（めちゃコミ）,These ads ran without a disclaimer,≤100
270368192998908,世田谷区議会議員  あべ力也,阿部 力也,≤100
202472726584931,株式セミナー,These ads ran without a disclaimer,≤100
