Page ID,Page name,Disclaimer,Amount spent (EUR)
5987042235,Ben & Jerry's,Ben & Jerry's,≤100
176105152520900,Carrefour,Carrefour,≤100
39435457457,Greenpeace France,Greenpeace France,≤100
100255681599847,Veolia France,Veolia,≤100
335868279790722,CIWF France,CIWF France,≤100
100707905881,Plan International France,Plan International France,≤100
81753537108,TotalEnergies,TotalEnergies,≤100
112547358788607,CCFD-Terre Solidaire,CCFD-Terre Solidaire,≤100
190767987677923,Institut Curie,Institut Curie,≤100
113579678698073,La SPA - Société Protectrice des Animaux,La SPA - Société Protectrice des Animaux,≤100
116070051527,Mediapart,Mediapart,≤100
384955301529344,Institut du Cerveau - Paris Brain Institute,Institut du Cerveau - Paris Brain Institute,≤100
506293686069420,Société Française d'Accompagnement et de Soins Palliatifs - SFAP,SFAP,≤100
129740893750695,Sexosafe.fr,Santé Publique France,≤100
584967921838392,Veolia,Veolia Environnement SA,≤100
152835304742765,Les Petits Frères des Pauvres,Les Petits Frères des Pauvres,≤100
14053295787,Oxfam France,Oxfam France,≤100
625616024204368,DIGNITE international,Dignite International,≤100
178362315106,European Parliament,European Parliament,≤100
173159234432,UNICEF France,UNICEF France,≤100
5755303613,La Chaîne de l'Espoir,La Chaîne de l'Espoir,≤100
106554597767346,UNHCR France,UNHCR France,≤100
114676815236667,AIDES,AIDES,≤100
174152456808,Welfarm,Welfarm,≤100
79566127213,Challenges,Challenges.fr,≤100
162383987105585,Association Valentin Haüy - AVH,Association Valentin Haüy - AVH,≤100
155317537884626,Ordre de Malte France,Ordre de Malte France,≤100
328157150830,Fondation Perce-Neige,Fondation Perce-Neige,≤100
1682924348618893,Ekwateur,ekWateur,≤100
108976890348,Vaincre la Mucoviscidose,Vaincre la Mucoviscidose,≤100
147126052393,Libération,Libération,≤100
9025047571,Amnesty International France,Amnesty International France,≤100
301330928866,IVG : vous hésitez ? Venez en parler !,SOS détresse,≤100
358478628257486,Canopée,Canopée,≤100
128938130499216,Fepem - Fédération des particuliers employeurs de France,FEPEM,≤100
237822849665127,Handi'Chiens,Handi'Chiens,≤100
164585262346234,La santé au féminin,La santé au féminin,≤100
457316367752668,Info'Com-CGT,Info'Com-CGT,≤100
1684441541609223,Pour l'Éco,Pour l'Éco,≤100
1030528233746321,Le mouvement,le mouvement,≤100
364959206939410,ACAT France,ACAT France,≤100
100140410085507,350 France,350 France,≤100
364936960317601,Mondafrique,Nicolas Beau,≤100
124821480532,Max Havelaar France,Max Havelaar France,≤100
123875660969932,ENGIE,ENGIE,≤100
1150185098382760,Fraternité générale,Fraternité générale,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
103492626006238,Les Écologistes,Les Écologistes,≤100
169065407139584,Tilt,European Greens,≤100
463705930368887,Réseau Action Climat,Réseau Action Climat,≤100
100405989281079,Caisse de solidarité,Caisse de solidarité,≤100
105433001916166,Brut.Adnetwork,BRUT SAS,≤100
120780477955028,Secours populaire,Secours populaire,≤100
278422012257681,Le Pacte,Le Pacte,≤100
1466667490217580,Arp Sélection,ARP Sélection,≤100
382775905162847,Unlock France,Agir pour le climat,≤100
1757782394471400,Brut,Brut,≤100
137102989708866,Fondation Jérôme Lejeune,Fondation Jérôme Lejeune,≤100
910916945628993,Explore Découverte,Explore Media,≤100
109686207314440,Helios,Helios,≤100
