Page ID,Page name,Disclaimer,Amount spent (ILS)
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,1719
103907495935157,צו חירום,צו חירום,291
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,287
106895605678077,מחאת המילואימניקים,מילואימניקים,237
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,132
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,123
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,116
599453993544831,نساء ضد العنف  Women Against Violence,Women Against Violence,≤100
242112116687805,Shalom Daskal שלום דסקל,Shalom Daskal,≤100
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,≤100
1395918227341473,עיריית חדרה,עיריית חדרה,≤100
204780362875106,מקור ראשון,מקור ראשון,≤100
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,≤100
239989316604823,יואב קעטבי,יואב קעטבי,≤100
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,≤100
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",≤100
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,≤100
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,≤100
172654247853282,Shenhav musanbar,Shenhav Musanbar,≤100
1633801720194315,מועצה מקומית פרדס חנה כרכור,מועצה מקומית פרדס חנה כרכור,≤100
106136394376777,Idan Yakov,Rama Yarimi,≤100
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,≤100
604890186681585,מור ויצמן,Mor Weitzman,≤100
500839146780277,החברה הכלכלית לחיפה,החברה הכלכלית לחיפה,≤100
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,≤100
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",≤100
137449656335533,Amnesty International Israel,Amnesty International Israel,≤100
106325622347502,אלחנן שורץ לראשות מועצה אזורית חוף הכרמל,Elhanan Schwartz,≤100
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,≤100
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",≤100
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,≤100
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,≤100
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,≤100
174138752627879,עצומה,עצומה,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
224993517556428,Da'am Party - מפלגת דעם - حزب دعم,Da'am Party - מפלגת דעם - حزب دعم,≤100
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,≤100
103183301914371,כוח של אמא,Nataly Milner,≤100
161096657252221,שוברים שתיקה,שוברים שתיקה,≤100
104743111658191,Ron Ben Shushan,רון בן שושן,≤100
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,≤100
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,≤100
109523830757998,דמוקרטtv,דרכנו,≤100
164141753724644,מולד - המרכז להתחדשות הדמוקרטיה - Molad,מולד - המרכז להתחדשות הדמוקרטיה - Molad,≤100
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100
1034509719896684,המכון החרדי למחקרי מדיניות,מכון החרדי למחקרי מדיניות,≤100
193264714026809,Emunah אמונה,ארגון אמונה,≤100
112002200622077,הנגב ממריא מנבטים - Time4Nevatim,הנגב ממריא מנבטים - Time4Nevatim,≤100
370270343005611,ישראל ביתנו,ישראל ביתנו,≤100
501512673192146,Авигдор Либерман,ישראל ביתנו,≤100
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,≤100
189878514367566,"משרד החדשנות, המדע והטכנולוגיה","משרד החדשנות, המדע והטכנולוגיה",≤100
347519992380551,אביעד סיני לראשות מועצת פרדס חנה כרכור,אביעד סיני,≤100
106757038771700,Новая Газета Хайфа Яфа,Haifa Yafa,≤100
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,≤100
105132329175315,"עו""ד אמנון יצחקניא",אמנון יצחקניא,≤100
424880447551163,מרכז צדק לנשים,מרכז צדק לנשים,≤100
110897178941008,מרכז אדוה,מרכז אדוה,≤100
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",≤100
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,≤100
168898066479983,עיריית עכו,עיריית עכו,≤100
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,≤100
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,≤100
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,≤100
129851697143493,"עמותת ליל""ך-לחיות ולמות בכבוד",Lilach - The Israeli Society to Live and Die With Dignity,≤100
243802603036454,חיפה בשבילנו - בראשות שרית גולן-שטיינברג,חיפה בשבילנו - בראשות שרית גולן-שטיינברג,≤100
124894077550811,ישראל חופשית,ישראל חופשית,≤100
698427173532872,חופות - מבית השגחה פרטית,חופות,≤100
2194295440852649,טוב במושבה,טוב במושבה,≤100
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,≤100
1619338854980208,יוסי דגן,המועצה האיזורית שומרון,≤100
474079052648531,יועז הנדל   Yoaz Hendel,יועז הנדל,≤100
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,≤100
115375288502895,מיתוג מדיה חברתית,mitoog smo,≤100
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,≤100
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",≤100
1230703323658792,מרכזים לצדק חברתי,מרכזים לצדק חברתי,≤100
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",≤100
564755520233941,משרד מבקר המדינה ונציב תלונות הציבור,משרד מבקר המדינה ונציב תלונות הציבור,≤100
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,≤100
221429664638160,קדמה,קדמה,≤100
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,≤100
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,≤100
139320722917886,מרכז יצחק רבין,מרכז יצחק רבין,≤100
507647555954176,Boaz Toporovsky - בועז טופורובסקי,yesh atid,≤100
100978407934166,תנועה ישראלית,Israeli Movement,≤100
341448679281672,יריב לוין - Yariv Levin,yariv levin - יריב לוין,≤100
112091438217497,מטה המאבק - כפרי הנוער,מטה המאבק - כפרי הנוער,≤100
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,≤100
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,≤100
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,≤100
105506525748003,המדרשה הישראלית,המדרשה הישראלית,≤100
387662485168743,LPY הוצאת אזרחות פולנית,LPY הוצאת אזרחות פולנית,≤100
108433902545902,Geneva Initiative,יוזמת ז'נבה,≤100
100301088671913,Tal Hershkovitz,Tal Hershkovitz,≤100
342134189487993,חיים ביבס Haim Bibas,חיים ביבס Haim Bibas,≤100
105561217523274,The Dispatch,These ads ran without a disclaimer,≤100
1354359724719468,"הסתדרות המעו""ף","הסתדרות המעו""ף",≤100
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,≤100
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,≤100
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,≤100
113277668692130,גלי ישראל,גלי ישראל,≤100
284842737603,Yesh Din  ييش دين  יש דין,יש דין ארגון מתנדבים לזכויות אדם,≤100
656983778056147,למענכם,למענכם מפליא לעשות Lemaanchem,≤100
551688281583235,יד לוי אשכול - Yad Levi Eshkol,"אסטרטג טכנולוגיות בע""מ",≤100
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,≤100
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",≤100
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100
373759213124752,הזמן הזה,מכון ון ליר בירושלים,≤100
113065595006048,ענת כינורי לראשות העיר חולון 2023,ענת כנורי,≤100
101189288896863,לבבי - דפיברילטור להצלת חיים מדום לב בבית,לבבי,≤100
103851895179872,אמהות לביאות,Nataly Milner,≤100
109708842392860,מרכז השלטון המקומי בישראל,מרכז השלטון המקומי בישראל,≤100
122151567825903,ארגון בטרם לבטיחות ילדים,ארגון בטרם לבטיחות ילדים,≤100
474051222631952,Think&Drink Different,These ads ran without a disclaimer,≤100
114869678131807,משמר החינוך הממלכתי,משמר החינוך,≤100
2095056057408115,צהר לאתיקה - Tzohar Ethics Center,These ads ran without a disclaimer,≤100
