Page ID,Page name,Disclaimer,Amount spent (PYG)
101986861866371,Tía Ida - Diputada 2023,Jazmin Thamara Elizabeth Ortiz De Bonzi,74173
111912341409356,Centinela del Norte,Centinela del Norte,14090
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,2673
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,951
258712438172291,Santiago Aguilera,Martin Ricardo Stachon,818
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,592
270180246326694,Nestor Hugo Valenzuela Portillo,Nestor Hugo Valenzuela Portillo,251
1365651890238610,Soberanía Paraguay,Prensa_Py,152
2271652869544024,"Ygnacio  ""Nacho"" Sánchez.",Ygnacio Daniel Sanchez Duarte,146
112013680926673,Fabiola Galeano,Fabiola Galeano,113
103594265451560,Diana Recalde,Cesar Joel Godoy Rojas,≤100
324985181285275,Ever Delvalle Intendente 2023,Ever Delvalle Intendente 2023,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
359307964420456,Terere Cómplice,Centro Interdisciplinario de Investigación Social,≤100
265586906915675,En Efecto,These ads ran without a disclaimer,≤100
106008797475136,Nicolás Verón,Gilberto Nicolas Veron Benitez,≤100
347341592056826,Sergio Estigarribia.,Sergio Estigarribia.,≤100
100157179072061,Financiera ueno SAECA,These ads ran without a disclaimer,≤100
106445798441972,Pasión Pilsen,These ads ran without a disclaimer,≤100
