Page ID,Page name,Disclaimer,Amount spent (GBP)
165099760197787,Welsh Government,Welsh Government,832
311627208673,WWF UK,WWF UK,465
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,427
102639461303190,Fair Pay For All,Fair Pay For All,291
7715002593,UNICEF UK,Unicef UK,274
97708339756,Action for Children,Action for Children,218
220543443746,International Rescue Committee - UK,International Rescue Committee UK,169
7624294394,Amnesty International UK,Amnesty International UK,146
21242962092,ClientEarth,ClientEarth,121
722939897742608,The Co-operative Bank,The Co-operative Bank,111
30349161852,Eden Project,Eden Project,106
353224381469808,ifaw,IFAW,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
490007667679401,Hugh James,Hugh James,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
514212165305248,Leigh Day,Leigh Day,≤100
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,≤100
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
121936349543,World Vision UK,World Vision UK,≤100
158077247591710,Refuge,Refuge,≤100
268801635305,Breast Cancer Now,Breast Cancer Now,≤100
13533633585,National Trust,National Trust,≤100
37981137361,The Children's Society,The Children's Society,≤100
799576543492660,The Week Junior,The Week Junior,≤100
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,≤100
39605200520,ActionAid UK,ActionAid UK,≤100
114897779919277,Womendealingwithdebt.com,These ads ran without a disclaimer,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
241312696375349,National Education Union,National Education Union,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
401847960644025,Extinction Rebellion UK,Extinction Rebellion,≤100
116625838402686,FareShare,FareShare,≤100
290498754454402,European Movement UK,European Movement UK,≤100
177855115588808,The Week UK,The Week UK,≤100
18044497940,Plan International UK,Plan International UK,≤100
59304777880,YMCA England & Wales,YMCA England & Wales,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
7783116506,Animals Asia,These ads ran without a disclaimer,≤100
323967924444168,YesCymru,YesCymru,≤100
6040534532,One Acre Fund,One Acre Fund,≤100
101255718164248,350 UK,350.org,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
106946654868342,Water's Worth Saving,Water UK,≤100
8539814909,International Animal Rescue,International Animal Rescue with Facebook Ad Credits,≤100
117509421272,St Mungo's,St Mungo's,≤100
108951391565231,Help to Heat,Huw John Llewellyn,≤100
6233536938,War Child UK,War Child UK,≤100
1551777295056430,NFU Cymru,NFU Cymru,≤100
47612991154,Dignity in Dying,Dignity in Dying,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
34341434454,Comic Relief,Comic Relief,≤100
110133689018711,Prostate Cancer Research,Prostate Cancer Research,≤100
227427673437,Tree Aid,Tree Aid,≤100
97116898596,Sightsavers,Sightsavers,≤100
103090485214325,Oltco Ltd,Oltco Ltd,≤100
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,≤100
7043497714,Christian Aid,Christian Aid,≤100
1682367945366856,POWER Film,Power Film,≤100
124329456353,Mencap,Mencap,≤100
6708565748,CBM UK,CBM UK,≤100
103835971750,Orbis UK,Orbis UK,≤100
59367068326,The Ramblers,The Ramblers,≤100
103377369077244,Total Working From Home Tax Claims,These ads ran without a disclaimer,≤100
358706239805,Scope,Scope,≤100
1738524969810037,Mission India UK,Mission India UK,≤100
164471235877,Welsh Liberal Democrats,Welsh Liberal Democrats,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
139695000173,Good Energy,Good Energy,≤100
912590792245688,NHS Negligence Claims,Online Legal Limited,≤100
6707857033,Global Justice Now,Global Justice Now,≤100
10986039307,VSO,VSO,≤100
202798122688,Chatham House,Chatham House,≤100
1446491662056129,Just Treatment,Just Treatment,≤100
358706239805,Scope,Scope,≤100
112482371099301,NUS UK - National Union of Students Campaigns,National Union of Students (United Kingdom),≤100
127031794038958,Blue Marine Foundation,Blue Marine Foundation,≤100
112712550420527,Sumofus UK,SumOfUs,≤100
106995620950700,Platform 67,Platform 67,≤100
249209468838241,Good Law Project,Good Law Project,≤100
135456716565905,Guardian Jobs,Guardian Jobs,≤100
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),≤100
91484672241,Toilet Twinning,Toilet Twinning,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
112845639376,Refugee Action,Refugee Action,≤100
13695746395,Guide Dogs UK,Guide Dogs,≤100
313376249090900,The Humane League UK,The Humane League UK,≤100
8270524646,Alzheimer's Society,Alzheimer's Society,≤100
208371683037269,NBCU Catalyst,CNBC Catalyst,≤100
