Page ID,Page name,Disclaimer,Amount spent (ZAR)
102268322635915,The Finance Daily,The Finance Daily,2097
269982023142937,Economic Freedom Fighters,Economic Freedom Fighters,1193
57206003848,Greenpeace Africa,Greenpeace Africa,552
1742410059361710,AwakeMzansi,Awake Mzansi,394
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,279
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,251
136956534616,Times LIVE,TimesLIVE,237
6011868110,Democratic Alliance,Democratic Alliance,191
181204251979581,NEASA,National Employers' Association of South Africa,164
817419378298114,Herman Mashaba,ActionSA,108
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
107169379305548,TLU SA,TLU SA,≤100
2145594122138312,Action Society,Action Society,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
281514245300699,Democratic Alliance Merafong,Carl Sebastian Steenekamp,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
108120508307791,LionExpose,These ads ran without a disclaimer,≤100
286506558722350,Inside Politics,Inside Politics,≤100
464995487566815,The Performance Agency,The Performance Agency,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
629021617133721,Judges Matter,Judges Matter,≤100
336794296437261,DA Gauteng,These ads ran without a disclaimer,≤100
379138726819,ACDP,African Christian Democratic Party,≤100
1442286572460668,Inside Education,Inside Politics,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
109610934533036,Innovative College of Professional Studies Pvt ltd,These ads ran without a disclaimer,≤100
618787431488714,Democratic Alliance Youth Free State,Democratic Alliance Free State,≤100
330779467087352,The Garden Venue Johannesburg,These ads ran without a disclaimer,≤100
294837634511305,24/7 Mirror,These ads ran without a disclaimer,≤100
188842724507690,مفوضية اللاجئين,These ads ran without a disclaimer,≤100
317523675504246,Cookie - Fun Games,These ads ran without a disclaimer,≤100
109992055345512,cryptoobulletin,These ads ran without a disclaimer,≤100
101660615375165,Roha Medical Campus,These ads ran without a disclaimer,≤100
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100
106190745640983,MrSilly,These ads ran without a disclaimer,≤100
109562720823279,CGTN Sports Scene,These ads ran without a disclaimer,≤100
206013353671660,DailyBee,These ads ran without a disclaimer,≤100
