Page ID,Page name,Disclaimer,Amount spent (DKK)
65929129383,Røde Kors,Røde Kors,1841
104544224264943,3F Transport,3F Transport,600
442403485851495,Morten Helveg Petersen,Morten Helveg Petersen,496
26458152911,SOS Børnebyerne,SOS Børnebyerne,460
399210657232918,PlanBørnefonden,PlanBørnefonden,429
12860228293,Politiken,Politiken,415
304554445813,Videncentret Bolius,Videncentret Bolius,371
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,316
748887235210811,Obton Forvaltning A/S,Obton A/S,244
23488866416,Ateistisk Selskab,Ateistisk Selskab,213
107175722118248,TheNap - Den perfekte hovedpude,These ads ran without a disclaimer,201
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,180
416253895120951,HK Nordjylland,HK Nordjylland,177
1029970060346902,EWII,EWII A/S,169
125934997444897,SuperBrugsen,Coop,151
12787473132,Berlingske,Berlingske,139
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,134
110321008383861,Red Barnets landsindsamling,Red Barnet,128
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,126
166984636671085,Dansk Metal,Dansk Metal,111
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,107
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,101
154415494575789,IDA,IDA,≤100
167887506877,AIDS-Fondet,AIDS-Fondet,≤100
1684646181850363,TjekDet,TjekDet,≤100
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,≤100
102154048301476,Lederstof.dk,Lederne,≤100
304554445813,Videncentret Bolius,Bolius,≤100
55365680705,Greenpeace Danmark,Greenpeace Danmark,≤100
161708011540,Mads Duedahl,Venstre i Nordjylland,≤100
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,≤100
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,≤100
167891603415958,Lederne,Lederne,≤100
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,≤100
121570596369,CARE Danmark,CARE i Danmark,≤100
59143726810,Psykiatrifonden,Psykiatrifonden,≤100
314676938743,DM din akademiske fagforening,DM,≤100
867877683280051,Weekendavisen,Weekendavisen,≤100
671022293105597,Alex Vanopslagh,Alex Vanopslagh,≤100
133716736641210,LandbrugsAvisen,LandbrugsAvisen,≤100
250994288337708,Sex og Samfund,Sex og Samfund,≤100
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,≤100
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,≤100
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,≤100
133707013355759,Danner,Danner,≤100
19176473894,IMS (International Media Support),IMS (International Media Support),≤100
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,≤100
20303574131,Nationalmuseet,Nationalmuseet,≤100
130388840342741,Danske Bank,Danske Bank,≤100
126543540781090,Ældre Sagen,Ældre Sagen,≤100
105511328705392,HØRT,Børns Vilkår,≤100
179420709465,Venstre Mors,Venstre Mors,≤100
246977185497434,Plastic Change,Plastic Change,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,≤100
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
111095867334448,Rent Hav,Rent Øresund,≤100
645454495955240,Madmødet,Jan Michelsen,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
2319925761607995,Radio4,RADIO FM4 A/S,≤100
1417372171814283,3F Byggegruppen,3F Byggegruppen,≤100
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
107898832590939,European Commission,European Commission,≤100
186645960378,Danwatch,Danwatch,≤100
221857051173376,Svanemærket,Miljømærkning Danmark,≤100
657491824390744,Spring Copenhagen,Spring Copenhagen,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,≤100
107321098977584,Elisa Rimpler,BUPL,≤100
