Page ID,Page name,Disclaimer,Amount spent (ZAR)
195909420099,Solidariteit,Solidariteit,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
1621692424754301,Minderoo Foundation,These ads ran without a disclaimer,≤100
136956534616,Times LIVE,TimesLIVE,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
2145594122138312,Action Society,Action Society,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100
1742410059361710,AwakeMzansi,Awake Mzansi,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
102268322635915,The Finance Daily,These ads ran without a disclaimer,≤100
1271402709601865,HEALA,HEALA,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
144954928909651,FAK,FAK,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
379138726819,ACDP,ACDP,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
103010575610182,Prophet Onyekachi Ministries,These ads ran without a disclaimer,≤100
246425659800809,Central News,Central News,≤100
629021617133721,Judges Matter,Judges Matter,≤100
229641360457150,Good Governance Africa,Good Governance Africa,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
116347314789822,Mamazaya,These ads ran without a disclaimer,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
190126634445277,Africa Defense Forum ADF Magazine,These ads ran without a disclaimer,≤100
114276288347550,Street Insider Journal,These ads ran without a disclaimer,≤100
158714780827513,UNFPA,These ads ran without a disclaimer,≤100
104847847912336,Shot by Shana,These ads ran without a disclaimer,≤100
100904822517086,Non-trivial,These ads ran without a disclaimer,≤100
116981568944452,Knowledge Bucket,These ads ran without a disclaimer,≤100
