Page ID,Page name,Disclaimer,Amount spent (PYG)
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,3093
100157179072061,Financiera ueno SAECA,These ads ran without a disclaimer,2908
347341592056826,Sergio Estigarribia.,Sergio Estigarribia.,2617
359307964420456,Terere Cómplice,Centro Interdisciplinario de Investigación Social,449
1510805942583059,Norma Zarate de Monges,Norma Zarate,378
108779854000922,Enrique Quintana,Enrique Quintana,270
101209788723937,Dr. Omar Gonzalez,These ads ran without a disclaimer,249
258712438172291,Santiago Aguilera,Martin Ricardo Stachon,≤100
1073454492740713,Emmanuel Cuevas,These ads ran without a disclaimer,≤100
374150606029155,Santa Clara S.A. Medicina Prepaga,These ads ran without a disclaimer,≤100
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,≤100
