Page ID,Page name,Disclaimer,Amount spent (CAD)
137821525367,Yukon Federation of Labour,Yukon Federation of Labour,≤100
300803733315174,Canadian Roots Exchange - Échanges Racines Canadiennes,Canadian Roots Exchange,≤100
416169538729792,Mapping the Way,Mapping the Way,≤100
168106993245736,Canada Post,Canada Post,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
100150989152010,Bonterra Tissue,Bonterra Tissue,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
6319213302,Heart & Stroke,Heart & Stroke,≤100
118040041222760,Juan Luis Garrido,Juan Luis Garrido,≤100
303473312998028,FedEx,FedEx,≤100
249042335139282,BDC,BDC,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
186266941387011,BMO Financial Group,BMO Financial Group,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
202220023130891,Bell Canada,Bell Canada,≤100
1665089323732197,Tripping on Air,Ardra Leah Shephard,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
45337425068,CARE Canada,CARE Canada,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
254245404682417,C.D. Howe Institute,C.D. Howe Institute,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
112483398798217,Interval House,Interval House,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
262370800536,CanadaHelps,CanadaHelps,≤100
159713615718,WWF-Canada,WWF-Canada,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
87036295861,Petro-Canada,Petro-Canada,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
97884715512,Canadian Museum for Human Rights,Canadian Museum for Human Rights,≤100
102136459052072,ICI Grand Nord,Radio-Canada,≤100
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,≤100
985797494956599,The News Forum,The News Forum,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
144658705550734,Scotiabank,Scotiabank,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
1671097993122619,Children Believe,Children Believe,≤100
113297740077607,Canadian Energy Centre,Canadian Energy Centre,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
39354016609,MEC,These ads ran without a disclaimer,≤100
658318450979357,Globe Content Studio,Globe Content Studio,≤100
21338413843,TD Friends of the Environment Foundation,TD Friends of the Environment Foundation,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
35715544220,Stand.earth,Stand.earth,≤100
1919973584883295,The Maple,The Maple,≤100
10633250963,Save the Children Canada,Save the Children Canada,≤100
136772905237,Historica Canada,Historica Canada,≤100
126625247383774,Export Development Canada - Exportation et développement Canada,Export Development Canada - EDC,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
510183342342621,Bell MTS,Lavanya Rajaian,≤100
428551390928740,Fondation Rideau Hall Foundation,Rideau Hall Foundation,≤100
1522162571382952,Oceana Canada,Oceana Canada,≤100
111404328067824,Friends of Land Use Planning,Friends of Land Use Planning,≤100
243795232247,Mennonite Central Committee - MCC,Mennonite Central Committee - MCC,≤100
180862678644381,Ontario NDP,Ontario NDP,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
152467601467262,BMO Groupe financier,BMO Groupe financier,≤100
168889579973,Fondation David Suzuki,Fondation David Suzuki,≤100
138139866215606,Veterinarians without Borders,Veterinarians Without Borders / Vétérinaires Sans Frontières – Canada (VWB/VSF),≤100
1791681504238516,U-Report Canada - English,UNICEF Canada,≤100
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
392629388021829,Ally Global Foundation,Ally Global Foundation,≤100
420437455160941,Planet Friendly News,Planet Friendly News,≤100
26394435211,Canadian Cancer Society,Canadian Cancer Society,≤100
39168823065,Sierra Club Canada Foundation,Sierra Club Canada Foundation,≤100
208067655942289,Postes Canada,Canada Post,≤100
674109146110155,Debunk Inc,Debunk Inc,≤100
80851911931,Canadian Civil Liberties Association,Canadian Civil Liberties Association,≤100
104321259649840,CATIE,CATIE,≤100
885367448177343,Bob Zimmer MP,Bob Zimmer MP,≤100
868589909847623,Action Canada for Sexual Health and Rights,Action Canada for Sexual Health and Rights,≤100
182629491891136,First Nations Health Authority,First Nations Health Authority,≤100
116486331729420,350 Canada,350 Canada,≤100
130672393665071,WWF-Canada en français,WWF-Canada,≤100
179817145411700,Fondation René-Lévesque,Fondation René-Lévesque,≤100
106265291831309,Unite for Change,Unite for Change,≤100
568938803293644,True North,True North,≤100
728747700517089,Michael Barrett,Michael Barrett,≤100
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,≤100
100378722993045,Steam Tech Power Wash,These ads ran without a disclaimer,≤100
154462904588700,Enbridge Gas,Enbridge Gas,≤100
2035580169895290,Coastal GasLink Project,Coastal GasLink,≤100
251992222145678,Faith In Our Books,These ads ran without a disclaimer,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
102431099842674,Kerry-Lynne D Findlay,Kerry-Lynne D Findlay,≤100
189238771095303,The School of Public Policy - University of Calgary,School of Public Policy - The University of Calgary,≤100
1553269028327267,Star Sponsored,The Toronto Star,≤100
1395790247377471,Canadian Shooting Sports Association,Canadian Shooting Sports Association,≤100
177872532253393,National Citizens Coalition,National Citizens Coalition,≤100
103851298735273,Green Municipal Fund,Federation of Canadian Municipalities,≤100
