Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,2784
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",2144
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,1116
465235726843103,Ambev,Ambev,728
171169022896525,Guaraná Antarctica,Ambev,709
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heraclito Do Porto Queiroz,506
159103797542,Greenpeace Brasil,Greenpeace Brasil,428
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,362
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,351
112830251033781,Tiger,GRUPO HEINEKEN,344
314916388685112,Deputado Val Ceasa,Roosevelt Barcelos,334
228451074588708,Cidadania4u - Cidadania Italiana,These ads ran without a disclaimer,212
1796853600564637,Jair Da Mendes Gomes,ADEJAIR SANCHES DE AGUIAR,206
112021296931600,Mônica Lopes,IBPOM,164
219825344705412,Deputado André Corrêa,André Correa,159
110418455214538,Bernardo K.,Filhos do Trovão,149
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,131
1087471917938156,Sistema Fecomércio RJ,Fecomércio RJ,107
157964194719,Enel Clientes Brasil,Enel Brasil,107
101189854802059,Revista Oeste,Revista Oeste,106
432332470192505,Verônica Lima,Verônica dos Santos Lima,101
7970426802,WWF-Brasil,WWF-Brasil,≤100
465508674236677,Edmar Ptak,Edmar Ptak Guimaraes,≤100
738739386295684,Dr. Rubão,Dr. Rubão,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
1800044740207606,Nilton César Pereira Moreira,CESINHA VEREADOR,≤100
113005112093720,Aldo Solar,Aldo Solar,≤100
158198544337175,Glauber Braga,Glauber Braga,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
335971900395296,Gil Torres,Gil Torres,≤100
258088921369,TOTVS,TOTVS,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
1719065568387903,Vereador Pedro Pericar,Pedro Ricardo Souza Campos,≤100
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,≤100
344484892246127,CCE - PUC- Rio,FACULDADES CATOLICAS,≤100
314445481962697,Band Rio,Bruna Marcante Dias,≤100
102871027744138,Cardoso de Oliveira Advogados,Cardoso de Oliveira Advogados,≤100
104498669210628,Gustavo Rodrigenes,Assinatura Direito,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
1333583893323350,Edson Santos,Edson Santos De Souza,≤100
109918909035681,Cerveja Brahma Oficial,Ambev,≤100
263199020531986,JOTA,JOTA,≤100
861478333979600,DepBrazão,Manoel Inacio Brazao,≤100
172444996112900,Fundo Brasil,Fundo Brasil,≤100
703029363127813,Deputado Estadual Jari Oliveira,Jari Oliveira,≤100
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,≤100
710965159037838,Antônio Francisco Neto,Antonio Neto,≤100
404186699618856,Tiago Forastieri,Tiago Forastieri De Almeida,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
153887365198117,Wellington Santos,Wellington Azevedo Dos Santos,≤100
110432245313133,Joao Bragan,These ads ran without a disclaimer,≤100
103103005986218,Entre Lendas Podcast,These ads ran without a disclaimer,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
378338018871752,Gustavo Tutuca,Gustavo Tutuca,≤100
100833451785769,Léo França,These ads ran without a disclaimer,≤100
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,≤100
114566450384026,Tiago Souza,Tiago Souza,≤100
115532038136260,Exposição Rosto de Mulher,These ads ran without a disclaimer,≤100
118678938210868,SIMPI,SIMPI,≤100
1675735129377741,Tv Aldeia,TV aldeia,≤100
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
172271576134185,Habitat para a Humanidade Brasil,Habitat para a Humanidade Brasil,≤100
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
158429414269490,Eduardo do Blog,Eduardo Ferreira De Oliveira,≤100
621199035190384,compostaeresiduos,These ads ran without a disclaimer,≤100
1703010579956133,Eleições 2024 - Cursos Online,Curso Eleitoral,≤100
2323904661180742,All Out Brasil,All Out,≤100
170196033315118,Vereador Ulisses Marins,Ulisses De Almeida Marins,≤100
114545680471703,Pedro Quintanilha - Mentalidade Empreendedora,Eduardo Lima Ferreira,≤100
113165042099382,Brasil 61,Brasil 61,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
290700375189858,Conselho Regional dos Técnicos Industriais do Rio de Janeiro,CONSELHO REGIONAL DOS TÉCNICOS INDUSTRIAIS DO ESTADO DO RIO DE JANEIRO,≤100
1168808356551035,Vereador Dr. Rodrigo Furtado,Rodrigo Cezar Furtado De Almeida,≤100
142405635775833,Laces and Hair,These ads ran without a disclaimer,≤100
173044412815511,Marcelo Arar,Marcelo Arar,≤100
143936459523104,Marcio Santos,Vereador Marcio Santos,≤100
363140553718136,Epoch Times Brasil,EPOCH TIMES BRASIL LTDA,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
1700227383437806,OC Advogados,Oliveira e Carneiro Sociedade de Advogados,≤100
1431719646851969,Abel Lumer,Abel Lumer,≤100
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100
106308415121143,Politique - Detalhamento de Votos,PRATIC SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO LTDA,≤100
319682258505350,Cíntia Batista,Cintia Batista De Oliveira Mendonca,≤100
147258388715323,Fundação Luterana de Diaconia (FLD),Fundação Luterana de Diaconia,≤100
105933125105087,Aqui Pela Saúde Dela,Organon,≤100
102147204908106,Vereador Professor Jean Pierre,Jean Pierre Borges De Souza,≤100
173480706086444,The Nature Conservancy Brasil,The Nature Conservancy Brasil,≤100
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,≤100
113872708311030,Nome Limpo em 7 Dias,Mercio Felsky Junior,≤100
144522665592650,DevMedia,DevMedia,≤100
105028097795943,Iza Vicente,Iza Vicente,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
114057657982658,PSOLnasredes,Yuri Aaron Gomes Stipler,≤100
1007185889378120,Igo Menezes,Igo Alencar De Menezes,≤100
111048884829329,Thinkers Brasil,Thinkers Brasil,≤100
346231248756984,Giulia Domna Shoes,These ads ran without a disclaimer,≤100
163893463708223,Marcelo Vitorino,IDP,≤100
104738421003389,InvestNews BR,Easynvest,≤100
107112075309505,ALÔ TONI RUSSO,Antonino Russo,≤100
446733592386057,Mais Inclusão no Mundo,Mais Inclusão no Mundo,≤100
1016014891780524,Estratégia Carreira Jurídica,ESTRATEGIA CONCURSOS SA,≤100
115532038136260,Exposição Rosto de Mulher,Jocamali Comunica,≤100
633578433500190,Rede Essent Jus,ESSENT JUS CONTABILIDADE E CONSULTORIA LTDA,≤100
113013511417600,Derik Roberto - Advogado,Derik Roberto - Advogado,≤100
103809779034193,Valeriote Cursos e Consultoria,Valeriote Cursos e Consultoria,≤100
1947356288874816,Saullo Vianna,Saullo Velame Vianna,≤100
103786978766426,Art Tattoo Expo,These ads ran without a disclaimer,≤100
112806380421491,Vereadora Alexandra Moreira,Vereadora Alexandra Moreira,≤100
2544666325578449,Eleja.se,Eleja.se,≤100
2024907117780600,Blitz News Maicon Queiroz,Maicon Queiroz,≤100
128802790469337,Todos Pela Educação,Todos Pela Educação,≤100
500679196780578,Instituto Ekos Brasil,Instituto Ekos Brasil,≤100
100940462936670,Cine Plural,Barco Agência Digital,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
1254424107999989,Vereador Kiko Brando,Francisco Brando,≤100
100336125574080,filmefilmebr,These ads ran without a disclaimer,≤100
108147365877214,Canal Futura,Fundação Roberto Marinho,≤100
1831034963867159,Fernando Brandão,These ads ran without a disclaimer,≤100
149949182164825,Vereador Elber Correa,Elber Correa Da Silva,≤100
440146673073967,Plenae,These ads ran without a disclaimer,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
316822458397801,Cooperativa Cooxupé,Cooxupé -  Cooperativa Regional de Cafeicultores em Guaxupé LTDA,≤100
149518311835447,Renata Bueno,Renata Bueno,≤100
104553347942750,Eder Borges,Eder Fabiano Borges Adao,≤100
103039778175459,Hospitais PROADI-SUS,HCor,≤100
386384768194437,Agenda em Foco,Agenda em Foco,≤100
1490922331155430,Unicursos Curitiba,UNICURSOS CAPACITAÇAO E TREINAMENTOS LTDA,≤100
368704519884205,Amaro Neto,Amaro Neto,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
139007399495933,Fundação SOS Mata Atlântica,FUNDACAO S.O.S. PRO-MATA ATLANTICA,≤100
108828235460637,Universidade Faveni,Guilherme Campos De Almeida,≤100
1653908444832853,Marcia Percival,These ads ran without a disclaimer,≤100
2069398596720028,Vereador Gelson Henrique,Gelson Henrique Santos Da Silva,≤100
101933305564897,Promic,Riole,≤100
962615323779536,Progressistas,Progressistas,≤100
100826676053252,Comissão dos Aprovados • ICMBio 2022,These ads ran without a disclaimer,≤100
657652651004518,A Hora do Voto,A Hora do Voto,≤100
107332148172933,Geração 68 Sempre na Luta,Rodrigo Tomazini Dias,≤100
101728642458144,alanefagundesviana_,These ads ran without a disclaimer,≤100
320741841325616,ZonaCurva,Fernando Do Valle Barbosa,≤100
1748022592106701,Vereador Marcio Bosa,Marcio Bosa,≤100
336361439725294,Lona na Lua,These ads ran without a disclaimer,≤100
108244785176649,Pintou Dúvida,These ads ran without a disclaimer,≤100
109597815616,VEJA,Revista Veja,≤100
1399019833557281,Fernanda Machado,Como Você Funciona,≤100
574281222619838,Rua Direita,Rua Direita,≤100
189037821224252,Tvprefeito,Jardanes Francisco De Barros Oliveira,≤100
104161123005913,Fundação Tide Setubal,Fundação Tide Azevedo Setubal,≤100
105613392441944,Larimar Store,Vitoria Fernandes Neto Oliveira,≤100
2035174220029765,J&B Artesanato,These ads ran without a disclaimer,≤100
104983882529794,jurisprudencia_paulista,These ads ran without a disclaimer,≤100
101223071616706,Insight Inteligência,Insight Comunicação,≤100
1024077754365706,Resenhando Paixões,These ads ran without a disclaimer,≤100
2093019170718787,Vereador Cordeiro,Antonio Cordeiro Dos Santos,≤100
108310472173701,hermes_jrr,These ads ran without a disclaimer,≤100
103226085655651,OPESP - Orquestra Parassinfônica de São Paulo,These ads ran without a disclaimer,≤100
113399340448518,apaula_adv,These ads ran without a disclaimer,≤100
106537248314817,Programa 4 por 4,Brasil Media House,≤100
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,≤100
114909954829962,vozes_vida_liberdade,These ads ran without a disclaimer,≤100
109285814080863,naopirainspiracp,These ads ran without a disclaimer,≤100
106880955545803,Amanda Laíse Pinaffo - Advogada,Amanda Laíse Pinaffo,≤100
103493892679290,michael.cruz31,These ads ran without a disclaimer,≤100
107318201742773,Gerador de Votos,Carlos Bomfim,≤100
265312144321652,Patriarca-Cidadania Italiana,Giuliana Callia,≤100
101687831462814,"Rodrigo Andrade, A Real Mudança",Rodrigo Andrade,≤100
109668689656951,Chef Aline Guedes,These ads ran without a disclaimer,≤100
537619033350042,Mayara Squisati,Mayara Squisati,≤100
518031775303071,Erika Hilton,Erika Hilton,≤100
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,≤100
