Page ID,Page name,Disclaimer,Amount spent (NZD)
337477311451,New Zealand Labour Party,NZ Parliamentary Service on behalf of New Zealand Labour Party,≤100
110613705109260,Independent Electoral Review - He Arotake Pōtitanga Motuhake,Independent Electoral Review,≤100
103881760966661,Gen Less,Energy Efficiency & Conservation Authority,≤100
183355881680015,New Zealand National Party,New Zealand National Party,≤100
173912362663564,Electoral Commission NZ,Electoral Commission NZ,≤100
371913763842,Te Kāhui Tika Tangata Human Rights Commission,Te Kāhui Tika Tangata Human Rights Commission,≤100
337477311451,New Zealand Labour Party,NZ Parliamentary Service on behalf of New Zealand Labour Party,≤100
181999908501316,DairyNZ,DairyNZ,≤100
120703687692577,Mining Means Progress,Straterra Limited,≤100
104174354363267,Christopher Luxon,New Zealand National Party,≤100
123093944890778,Re: News,Re:,≤100
408747529491004,Department of Conservation,Department of Conservation,≤100
74410368422,Mental Health Foundation of New Zealand,Mental Health Foundation,≤100
101834344920077,It's in the Ballot,"Sam Somers, Producer of It's in the Ballot",≤100
857654644369234,Ros Connelly for Upper Hutt,Ros Connelly for Upper Hutt,≤100
23625700722,Oxfam,Oxfam Aotearoa,≤100
102500959802535,World Vision New Zealand,World Vision New Zealand,≤100
105534772373969,NZ News Essentials,NZ News Essentials,≤100
1846207688941551,Ministry for the Environment,Ministry for the Environment,≤100
104523225895525,Huihui Mai Greater Christchurch,Greater Christchurch Partnership,≤100
