Page ID,Page name,Disclaimer,Amount spent (GBP)
158077247591710,Refuge,Refuge,≤100
147064371974492,nibusinessinfo.co.uk,Invest Northern Ireland,≤100
321116781287149,e.on,E.ON UK,≤100
7715002593,UNICEF UK,Unicef UK,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
144233225604048,Clarins,Clarins,≤100
311627208673,WWF UK,WWF UK,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
102639461303190,Fair Pay For All,Fair Pay For All,≤100
9250349228,Greenpeace UK,Greenpeace UK,≤100
344629179474463,Crimestoppers Northern Ireland,Crimestoppers Northern Ireland,≤100
121936349543,World Vision UK,World Vision UK,≤100
166944307578557,Men's Alliance NI,Men's Alliance (NI),≤100
45986010500,Barnardo's,Barnardo's,≤100
6233536938,War Child UK,War Child UK,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
208516013018318,Equality Commission for Northern Ireland,Equality Commission for Northern Ireland,≤100
799576543492660,The Week Junior,The Week Junior,≤100
693990677314288,Royal London,Royal London,≤100
186622728032,RSPB,RSPB,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,≤100
175338329150218,Help For Heroes,Help for Heroes,≤100
177855115588808,The Week UK,The Week UK,≤100
167898406587045,Holiday Extras,Holiday Extras,≤100
18044497940,Plan International UK,Plan International UK,≤100
103662352102391,Family Debt Help,Family Debt Help,≤100
104768005247443,Say No To WHO,Say no to WHO,≤100
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
97708339756,Action for Children,Action for Children,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
97116898596,Sightsavers,Sightsavers,≤100
112712550420527,Ekō UK,Ekō,≤100
353224381469808,ifaw,IFAW,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
10114144851,NSPCC,NSPCC,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
145720895488822,Back Up,Back-Up Trust,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
802671466445707,Product Earth,Product Earth,≤100
135456716565905,Guardian Jobs,Guardian Jobs,≤100
202480635550,Care,CARE,≤100
2047806148766050,Animal Equality UK,Animal Equality UK,≤100
