Page ID,Page name,Disclaimer,Amount spent (BRL)
128802790469337,Todos Pela Educação,Todos Pela Educação,1047
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,261
301774903545521,Brasil Paralelo,Brasil Paralelo,225
194918207213417,IMP Concursos,IMP Concursos,146
1127498110791820,EducaMídia,EducaMídia com créditos para anúncios do Facebook,124
481960978885807,Paula Belmonte,PAULA MORENO PARO BELMONTE,≤100
359119967506808,Colégio Marista João Paulo II,Colégio Marista João Paulo II,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
111174624838063,Sun Solar Brasil - Energia Solar,Silanda De Oliveira Pains Silva,≤100
275181425967272,Olavo de Carvalho,CAMARGO & CARVALHO TECNOLOGIA DA INFORMACAO LTDA,≤100
360148920704249,Sinpro Sindicato Dos Professores,Sindicato dos Professores no DF,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100
143803862450980,Célio Studart,Célio Studart Barbosa,≤100
333720355130,Petrobras,Petrobras,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
291969064306588,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
263199020531986,JOTA,JOTA,≤100
108764428740089,O Mamulengo e as Memórias da Barragem Corumbá,Distrito Instituto Do Brasil,≤100
103786721120230,leobafotojor,These ads ran without a disclaimer,≤100
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,≤100
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
142183709175200,Sou Concurseiro e Vou Passar,SOUZA E SILVA - TREINAMENTOS LTDA ME,≤100
106308415121143,Politique - Detalhamento de Votos,PRATIC SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO LTDA,≤100
228301373863551,Agência Pública,Agência Pública,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
101389469381101,Maria Rodrigues,These ads ran without a disclaimer,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
2323904661180742,All Out Brasil,All Out,≤100
197698930267127,Alana,Instituto Alana,≤100
114341201261601,Expressão Brasil,Expressão Brasil,≤100
258088921369,TOTVS,TOTVS,≤100
425215080864180,Pfizer Brasil,Pfizer,≤100
100616882690814,Evandro Pereira Advogados e Associados,Jose Evandro Pereira Da Silva,≤100
104488898729270,Resumos Desenhados para concursos,These ads ran without a disclaimer,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
1786573431618328,Vitor Arouche,These ads ran without a disclaimer,≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
107589328880817,Brasil no Foco,Francine De Almeida Viana Pereira,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
699334503504978,Instituto Desiderata,INS DESIDERATA,≤100
379750658754121,Justiça em Foco,These ads ran without a disclaimer,≤100
305405126987059,Thomaz Henrique,Thomaz Henrique Barbosa Da Silva,≤100
111006700550820,Cenarium Amazônia,CENARIUM AGENCIA DE NOTICIAS EIRELI,≤100
109591311961445,Brasil em Ruínas,Marco Aurelio Machado,≤100
113165042099382,Brasil 61,Brasil 61,≤100
108555800869440,Sleeping Giants Brasil,Sleeping Giants Brasil,≤100
102874254515534,profsergiovarella,These ads ran without a disclaimer,≤100
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,≤100
104738421003389,InvestNews BR,Easynvest,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
316177968823393,tinis.natureza,Instituto Alana,≤100
104490315426843,Centro Lemann,CENTRO LEMANN DE LIDERANCA PARA EQUIDADE NA EDUCACAO,≤100
172444996112900,Fundo Brasil,Fundo Brasil,≤100
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",≤100
275967186375809,xpnc.live,XPNC,≤100
69488070826,Fundação Abrinq,Fundação Abrinq,≤100
101328235485196,Reforma Administrativa: destrói os serviços públicos,Reforma que destrói,≤100
2109548659331951,Cursinho da Glória,Cursinho da Glória Eireli ME,≤100
132804480113814,PwC Brasil,Pedro Martins,≤100
1746222495610114,Prof. Karine Waldrich,Karine Waldrich,≤100
117691720031724,Hey Nude,Nude.,≤100
2146278695426912,Danielle_borges,These ads ran without a disclaimer,≤100
104766854583090,voamar_bordados,These ads ran without a disclaimer,≤100
1700227383437806,OC Advogados,Oliveira e Carneiro Sociedade de Advogados,≤100
102185548694651,Essencial é a Vida,APUB,≤100
322055351259982,Clara Telles,These ads ran without a disclaimer,≤100
104553347942750,Eder Borges,Eder Fabiano Borges Adao,≤100
100182705963579,José Sousa,Jose Silva,≤100
102540731602755,Primar De Morrinhos,These ads ran without a disclaimer,≤100
239624862864871,Relatório Reservado,Hush Comunicação,≤100
269116656508331,Faaftech Soluções Inteligentes,These ads ran without a disclaimer,≤100
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
103271385358020,Prof. Jamil Rahme,These ads ran without a disclaimer,≤100
80591352579,Revista Superinteressante,Revista Superinteressante,≤100
319356418132318,Gestos,Gestos Soropositividade Comunicação e Gênero,≤100
100656019423825,netto.duarte,These ads ran without a disclaimer,≤100
158661604199195,Victor Ribeiro,These ads ran without a disclaimer,≤100
1024840290996769,Lucas Pimenta,Lucas Pimenta,≤100
195633240461905,Amcham Brasil,AMERICAN CHAMBER OF COMMERCE FOR BRAZIL SAO PAULO,≤100
101877947997316,Eduardo Barata,These ads ran without a disclaimer,≤100
506417589696816,Asbraf,ASBRAF,≤100
103483818151512,Janaina Castro,Sobrenome Janaina Silva De Castro,≤100
271292143368224,Parola comunicação,Parola Comunicação,≤100
102238108953320,rogeriobessagoncalves,These ads ran without a disclaimer,≤100
100260022882944,alexandrek1959,These ads ran without a disclaimer,≤100
172271576134185,Habitat para a Humanidade Brasil,Habitat para a Humanidade Brasil,≤100
1280027118714975,Professora Rafhaella Cardoso,These ads ran without a disclaimer,≤100
458245938056642,LIMPA MEU NOME,Andre Serra,≤100
1424817660887533,Armária,Armária - Cerejeira Comércio e Serviços LTDA,≤100
359871157981726,Decorando a Lei Seca,These ads ran without a disclaimer,≤100
289138911179031,Carlinhos Rocha,These ads ran without a disclaimer,≤100
107889667558630,Ramon Vieira,Ramon Vieira Fausto Santos,≤100
101165605992292,Amigos da Palestina,These ads ran without a disclaimer,≤100
103244688005332,Ana Carolina Tedoldi,Melquesedeque Da Silva,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
110130805137999,Robô Reacionário,Alétheia Brasil,≤100
103042409833465,Pedro Ivo,These ads ran without a disclaimer,≤100
118678938210868,SIMPI,Simpi,≤100
102529622485463,Limpa Restrições,These ads ran without a disclaimer,≤100
103779715064518,Uma Concertação pela Amazônia,Instituto Arapyaú de Educação e Desenvolvimento Sustentável,≤100
378160059306435,"Página ""Leandro Nardy""",These ads ran without a disclaimer,≤100
241839765912021,Estratégia Concursos,These ads ran without a disclaimer,≤100
106673685537198,Janaina Ramos,These ads ran without a disclaimer,≤100
109770755848061,Suzano,Suzano SA,≤100
105928277775208,FRED Studio Produtora De Jingles,Frede Santos,≤100
