Page ID,Page name,Disclaimer,Amount spent (BOB)
1001362903237408,Cochabamba Concejo Municipal,Cochabamba Concejo Municipal,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
101014104885737,Juan Carlos Medrano,Daniel Choque Mamani,≤100
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100
102351595022048,Carlos Montaño Alcalde,Richard Chambi Gutierrez,≤100
2328823850688165,José M. Ormachea,José M. Ormachea,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
128692467209771,Visita Cochabamba,Smart Group,≤100
738777416145406,The Agam Agenda,These ads ran without a disclaimer,≤100
2328823850688165,José M. Ormachea,These ads ran without a disclaimer,≤100
370615526396567,Pablo Arízaga Ruiz,Walter Pablo Arizaga Ruiz,≤100
170415917156939,Melania Torrico,These ads ran without a disclaimer,≤100
106883638833589,El Cambio Posible,These ads ran without a disclaimer,≤100
101419206200407,Viviendo Cocha,These ads ran without a disclaimer,≤100
1594044310858453,Caring | Church of Jesus Christ,These ads ran without a disclaimer,≤100
