Page ID,Page name,Disclaimer,Amount spent (ZAR)
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,331
57206003848,Greenpeace Africa,Greenpeace Africa,133
136956534616,Times LIVE,TimesLIVE,129
178713262328364,DA KZN,Democratic Alliance,115
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),≤100
195909420099,Solidariteit,Solidariteit,≤100
102516258668317,Siza Water,Fahim N Farzanah Dawood,≤100
2145594122138312,Action Society,Action Society,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
108157288193556,Africaninsider,Africaninsider,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
103278761413963,Empowering SA,Empowering SA,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
107169379305548,TLU SA,TLU SA,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
1770207119865540,Civics Academy ZA,Civics Academy ZA,≤100
748709935278469,Zelna Jansen Consultancy,Zelna Moira Jansen,≤100
225941290782035,Parliament of the Republic of South Africa,Parliament of the Republic of South Africa,≤100
105069498905916,Cde Thembeni Nxangisa,These ads ran without a disclaimer,≤100
116308369063243,Kambria,These ads ran without a disclaimer,≤100
108637620485364,Brain Nuggets,These ads ran without a disclaimer,≤100
100846489215390,Cactus Cat,These ads ran without a disclaimer,≤100
203124020479369,Arafat Khan,These ads ran without a disclaimer,≤100
105642525462731,Retro Ways,These ads ran without a disclaimer,≤100
111901560465601,Jaha Dukureh,These ads ran without a disclaimer,≤100
106757347938154,Planet Treat,These ads ran without a disclaimer,≤100
