Page ID,Page name,Disclaimer,Amount spent (DKK)
101875098313543,Andel,Andel,2119
12860228293,Politiken,Politiken,1267
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,783
123653695693986,Motatos Danmark,Motatos,776
599763040213164,Radius Elnet,Radius Elnet,762
65929129383,Røde Kors,Røde Kors,619
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,371
59143726810,Psykiatrifonden,Psykiatrifonden,341
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,316
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,293
748887235210811,Obton Forvaltning A/S,Obton A/S,284
12787473132,Berlingske,Berlingske,221
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,209
132344416862423,FOA,FOA,200
126543540781090,Ældre Sagen,Ældre Sagen,195
106468772046278,Project Greensand,Project Greensand,189
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,187
304554445813,Videncentret Bolius,Videncentret Bolius,162
55365680705,Greenpeace Danmark,Greenpeace Danmark,162
133707013355759,Danner,Danner,158
366165650071333,Enhedslisten Køge,Rolskov Niels,156
250994288337708,Sex og Samfund,Sex og Samfund,155
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,146
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,146
547601668763372,Lizette Risgaard,Fagbevægelsens Hovedorganisation,129
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,126
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,118
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,114
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,109
274801571048099,Phillip Westh Weirup,Phillip Bruun Weirup,106
246977185497434,Plastic Change,Plastic Change,≤100
102154048301476,Lederstof.dk,Lederne,≤100
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,≤100
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
66328502645,Dagbladet Information,Dagbladet Information,≤100
130388840342741,Danske Bank,Danske Bank,≤100
22030968736,Anima,Anima,≤100
105511328705392,HØRT,Børns Vilkår,≤100
427213910721659,Dansk Blindesamfund,Dansk Blindesamfund,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
304554445813,Videncentret Bolius,Bolius,≤100
867877683280051,Weekendavisen,Weekendavisen,≤100
112229035481469,HK Danmark,HK Danmark,≤100
110560691837684,SolCompagniet,SolCompagniet,≤100
314676938743,DM din akademiske fagforening,DM,≤100
36664432940,Amnesty International Danmark,Amnesty Danmark,≤100
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,≤100
458650074898193,Indblik.dk,Indblik.dk,≤100
1724068710936501,Anja C Jensen,HK Danmark,≤100
1550050698545795,Artpusher,Artpusher,≤100
2047554945456852,Climaider,Climaider,≤100
109832114803166,Videnskabsår22,Videnskabsår22 c/o Videnskabernes Selskab,≤100
924692171033381,"UNHCR, FN’s Flygtningeorganisation",These ads ran without a disclaimer,≤100
2319925761607995,Radio4,RADIO FM4 A/S,≤100
334571029981175,DM og MA studerende,DM,≤100
166984636671085,Dansk Metal,Dansk Metal,≤100
299880716702992,KIU - Patientforeningen Kræft i underlivet,KIU - Patientforeningen Kræft i underlivet,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
101248435485457,Frihedsbrevet,Mediehuset Friheden,≤100
102374815695721,Nordic Talks,Nordic Council of Ministers,≤100
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,≤100
125934997444897,SuperBrugsen,Coop,≤100
107041178342290,Manelleh,These ads ran without a disclaimer,≤100
181330585392156,Skattestyrelsen,Skattestyrelsen,≤100
84464173731,LOF Vordingborg,These ads ran without a disclaimer,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
154415494575789,IDA,IDA,≤100
1405355586351630,Carlsbergfondet,Carlsbergfondet,≤100
100913339248794,"Alt det vi ikke siger højt, plus det løse - af Kristina Klindt","Alt det vi ikke siger højt, plus det løse - af Kristina Klindt",≤100
1037138983037629,Hjem til Alle alliancen,Hjem til Alle,≤100
1718791748400916,Deep Democracy Denmark,Deep Democracy Denmark,≤100
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100
1743108385941130,HjulmandKaptain,These ads ran without a disclaimer,≤100
852608988134698,Tikko,Tikko,≤100
384003985972,Greentel,Greentel,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
145194885519706,Kulturværftet,Kulturværftet,≤100
341299649231023,Zetland,Zetland,≤100
635283260257377,Süleyman Yücel - Venstre,Süleyman Yücel,≤100
108712950993575,MIGHTY MONDAY,These ads ran without a disclaimer,≤100
67571270393,Red Barnet,Red Barnet,≤100
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,≤100
109261517088528,Fremstillingsindustrien,Marie Thorsø Kousgaard,≤100
358553797553727,Teknologirådet - Danish Board of Technology,These ads ran without a disclaimer,≤100
144073492279043,Teatret Svalegangen,Teatret Svalegangen,≤100
336333896418452,Assens Kommune,Assens Kommune,≤100
294885907302040,AdResult - Vi skaber online resultater,AdResult ApS,≤100
109261517088528,Fremstillingsindustrien,Dansk Industri,≤100
111544458061503,TimeVision - En del af TimeGruppen,TimeVision Godkendt Revisionspartnerselskab,≤100
100416662311928,Vid&Sans,Tore Bonnerup,≤100
548179615616105,Henrik W. Petersen,Blik og Rør,≤100
72672361910,Børns Vilkår,Børns Vilkår,≤100
517462625009133,Folketinget,Folketinget,≤100
132271039718,Økolariet,These ads ran without a disclaimer,≤100
482695791907139,Danske Vandværker,Danske Vandværker,≤100
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,≤100
135160493347668,HK Service Hovedstaden,Irina Frost,≤100
178362315106,European Parliament,European Parliament,≤100
862049590591113,Lærerstandens Brandforsikring,Lærerstandens Brandforsikring,≤100
129940943738051,Odense ser Rødt,Odense ser Rødt,≤100
101028235491379,Malene Sandfeld KV21 Frederiksberg,Malene R Sandfeld,≤100
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100
87468072466,Copenhagen Pride,Copenhagen Pride,≤100
1088481761261928,VeganerUdfordringen,These ads ran without a disclaimer,≤100
1263033467092847,Alina Protsyk,Alina Protsyk,≤100
104414898912918,GOTO Sønderborg,GOTO Sønderborg,≤100
192783424152018,Socialistisk Information,Leif Mikkelsen,≤100
422222477793190,Metal Hovedstaden,Metal Hovedstaden,≤100
190576781304993,Realdania,These ads ran without a disclaimer,≤100
190899834388,PROSA - Forbundet af It-professionelle,Emilie Kristine K. Rasmussen,≤100
1396986243876509,Anders Kronborg,Anders Kronborg,≤100
186645960378,Danwatch,Danwatch,≤100
769275016510275,Kirsten Kronborg,Kirsten Kronborg,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
165800523803088,Assyrian Play Music,Assyrian Play Music,≤100
63503662682,Jyllands-Posten,These ads ran without a disclaimer,≤100
107575374711850,SAGA DK,Saga,≤100
221131391257614,Humanistisk Samfund,Humanistisk Samfund,≤100
283258882114222,Peter Wagner Mollerup - Byrådsmedlem i Nyborg kommune,Peter Mollerup,≤100
390925417751473,Erling Bonnesen,Erling Bonnesen,≤100
985096648171527,3F Transport Logistik & Byg Aarhus,Jakob Egelund,≤100
113158773469624,Pernille Vermund,Nye Borgerlige,≤100
77144867225,Norræna húsið  The Nordic House,These ads ran without a disclaimer,≤100
106583898850663,Harrington Frazier,These ads ran without a disclaimer,≤100
103814352620250,Wiadomość dnia,These ads ran without a disclaimer,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
102666032712524,Yanabuzi6,These ads ran without a disclaimer,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
