Page ID,Page name,Disclaimer,Amount spent (MXN)
56713285274,Greenpeace México,Greenpeace México,≤100
400826360641681,Global Noticias,Tresa Publicidad,≤100
190085328448680,Colectivo Informativo,Tresa Publicidad,≤100
122404620204,Oxfam México,OXFAM MEXICO AC,≤100
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,≤100
103711202697810,Escuela Preparatoria en Línea,Unidev Universidad SC,≤100
285058928236909,Mauricio Vila,Mauricio Vila,≤100
1545555582174942,TResearch,TResearch,≤100
283674865910754,Reporteros Sin Censura,Tresa Publicidad,≤100
107494537500293,Informativo Viral,Tresa Publicidad,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
119591381084317,Prepa Unidev SEP,Unidev Universidad SC,≤100
411235336284306,Empresarios por la Cuarta Transformación,"Empresarios 4T, Asociación Civil",≤100
463358453871269,JuanMa Munguía,JuanMa Munguía,≤100
109553455415879,Bachillerato desde casa SEP,Unidev Universidad SC,≤100
101701991930418,UNIDEV,UNIDEV,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
108326765545718,Bachillerato En línea Unidev,Unidev Universidad SC,≤100
112451515039572,sergio0690,These ads ran without a disclaimer,≤100
101632762794855,Ciudadanos Seguros,Ciudadanos Seguros,≤100
109634395756375,Save the Children México,Save the Children México,≤100
803041666459797,Enrique de la Madrid,Enrique de la Madrid,≤100
909433945747355,Sandra Pámanes,Sandra Pámanes,≤100
101128435630238,Química y Formulación,Química y Formulación,≤100
1795650307114342,Elemental Comunicación Estratégica,ELEMENTAL COMUNICACIÓN ESTRATÉGICA,≤100
300012556733023,Católicas México,Mario Bernal Gomez Llanos,≤100
244418625661695,BBVA,These ads ran without a disclaimer,≤100
109610531312367,Preparatoria Desde Casa SEP,UNIDEV Universidad SC,≤100
245495562137150,Mitofsky,Roy Campos,≤100
100934207930403,Conversaciones,conversacionesmx.com,≤100
235994093744848,Contra Réplica,EDICIONES SAN FRANCISCO S.A. DE C.V.,≤100
104546498723247,Mauricio Cantú,Mauricio Cantú,≤100
112252053650029,Preparatoria SEP en Línea,UNIDEV Universidad SC,≤100
106307612088667,Preparatoria en Línea SEP,UNIDEV Universidad SC,≤100
1415691342026378,Fundación Carlos Slim,Fundación Carlos Slim,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
105950984827623,Alianza Patriótica Por La 4T Baja California,Alianza Patriótica Por La 4T Baja California,≤100
107454174761765,Etech Evolving Education,Etech Evolving Education,≤100
100431071908734,La-Lista,DCS MEDIA & COMMUNICATIONS,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
351194631568626,Secretaría de Economía Sinaloa,Secretaría de Economía Sinaloa,≤100
106092085781613,Preparatoria desde casa,Unidev Universidad SC,≤100
107732841148576,Esteban Abraham Macari,Esteban Abraham Macari,≤100
103395775997425,Prepa en Linea desde casa SEP,UNIDEV Universidad SC,≤100
101267031439463,Voz de las Empresas,Consejo de la Comunicación,≤100
421877377878288,Municipio de Querétaro,Municipio de Querétaro,≤100
509821702820171,24 Horas Quintana Roo,24 Horas Quintana Roo,≤100
405020576249243,Periódico Acceso,GRUPO ACCESO,≤100
109130204053554,Alas para el Cambio,Alas para el Cambio,≤100
254011994769547,Canieti Noroeste,CANIETI NOROESTE,≤100
105848177845789,All Out en español,All Out,≤100
100242005506001,Medestetic México,Medestetic México,≤100
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,≤100
1776223812696913,Daniel Altamirano,Daniel Altamirano,≤100
114158248252278,Convocatorias 2023,Convocatorias 2023,≤100
108285588456412,Instituto Dasein Meraki,Silvia Jazmin Zarate Chong,≤100
409800789114458,Antonio Pelón Cervera,Macronews,≤100
1783906608560177,Pinvax,Francisco López Ostendi,≤100
534751020314078,Cristofer Valencia,These ads ran without a disclaimer,≤100
1871963173033717,Othon Hernández Candanedo,Othon Hernandez Candanedo,≤100
582650362076920,César Ulloa G.,César Ulloa G.,≤100
117243477978474,Termina tu preparatoria en 4 meses SEP,Unidev Universidad SC,≤100
283653271758441,24 Morelos,24 CDMX,≤100
106338501265771,La punta y el iceberg,La punta y el iceberg,≤100
102784292264814,Preparatoria en linea México bachillerato,UNIDEV Universidad SC,≤100
322210114635895,Update México,Update México,≤100
138016565116389,Prepa En Linea SEP,UNIDEV Universidad SC,≤100
203709812204,José Ramón Gómez Leal JR,Jose Ramon Gomez Leal,≤100
536886746673043,Jóvenes MX,Yoxmex,≤100
1614410865470755,Columnas de México,Columnas de México,≤100
620947848238677,Alan Murillo,Manuel Alan Murillo Murillo,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
