Page ID,Page name,Disclaimer,Amount spent (DKK)
101875098313543,Andel,Andel,5622
116269191760882,DSB,DSB,1297
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,961
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,819
65929129383,Røde Kors,Røde Kors,783
26458152911,SOS Børnebyerne,SOS Børnebyerne,730
304554445813,Videncentret Bolius,Videncentret Bolius,725
104544224264943,3F Transport,3F Transport,376
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,372
116675518017427,Jens Stenbæk,Jens Stenbæk,346
399210657232918,PlanBørnefonden,PlanBørnefonden,341
748887235210811,Obton Forvaltning A/S,Obton A/S,322
12860228293,Politiken,Politiken,317
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,308
599763040213164,Radius Elnet,Radius Elnet,274
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,272
72672361910,Børns Vilkår,Børns Vilkår,255
106952222676974,Liberal Alliance,Liberal Alliance,225
167887506877,AIDS-Fondet,AIDS-Fondet,213
55365680705,Greenpeace Danmark,Greenpeace Danmark,205
167891603415958,Lederne,Lederne,198
123653695693986,Motatos Danmark,Motatos,167
126543540781090,Ældre Sagen,Ældre Sagen,165
314676938743,DM din akademiske fagforening,DM,163
12787473132,Berlingske,Berlingske,149
657491824390744,Spring Copenhagen,Spring Copenhagen,143
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,130
102154048301476,Lederstof.dk,Lederne,129
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,121
304554445813,Videncentret Bolius,Bolius,115
250994288337708,Sex og Samfund,Sex og Samfund,110
101945189487437,Søren Groth Therkelsen - Andel repræsentantskabsvalg,Søren Groth Therkelsen,102
867877683280051,Weekendavisen,Weekendavisen,101
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,≤100
59143726810,Psykiatrifonden,Psykiatrifonden,≤100
22030968736,Anima,These ads ran without a disclaimer,≤100
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,≤100
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
366165650071333,Enhedslisten Køge,Rolskov Niels,≤100
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,≤100
130388840342741,Danske Bank,Danske Bank,≤100
442403485851495,Morten Helveg Petersen,Morten Helveg Petersen,≤100
178362315106,European Parliament,European Parliament,≤100
20303574131,Nationalmuseet,Nationalmuseet,≤100
153640394698032,Roskilde Kommune,Roskilde Kommune,≤100
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,≤100
153708144675646,PFA,PFA,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
176564056237560,Alternativets Ulla Munksgaard,Ulla Munksgaard,≤100
19176473894,IMS (International Media Support),IMS (International Media Support),≤100
1724068710936501,Anja C Jensen,HK Danmark,≤100
1684646181850363,TjekDet,TjekDet,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
105511328705392,HØRT,Børns Vilkår,≤100
191492900934553,"Louise Schelde Frederiksen - Jurist og Lektor, cand.jur","Louise Schelde Frederiksen - Jurist og Lektor, cand.jur",≤100
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,≤100
110560691837684,SolCompagniet,SolCompagniet,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
426710364116751,Kvæg,Landbrug & Fødevarer F.m.b.A. SEGES,≤100
703543806324512,Vi-partiet,Larsen Thomas,≤100
133716736641210,LandbrugsAvisen,LandbrugsAvisen,≤100
274801571048099,Phillip Westh Weirup,Phillip Bruun Weirup,≤100
336978259712588,YouGlobe,Helle Thilo,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
181330585392156,Skattestyrelsen,Skattestyrelsen,≤100
194089010674568,Finansforbundet (DK),Finansforbundet (DK),≤100
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100
101248435485457,Frihedsbrevet,Mediehuset Friheden,≤100
170954116276054,Nationalpark Skjoldungernes Land,These ads ran without a disclaimer,≤100
314301147507,Astma-Allergi Danmark,Astma-Allergi Danmark,≤100
106355174776321,Christian Budde,Christian Opstrup-Privat,≤100
246977185497434,Plastic Change,Plastic Change,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
372025753616,PFA Brug Livet Fonden,PFA Brug Livet Fonden,≤100
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100
253132104886911,Kvisten,Kvisten,≤100
101028235491379,Malene Sandfeld KV21 Frederiksberg,Malene R Sandfeld,≤100
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,≤100
281457390200,Nørrebro Teater,Nørrebro Teater,≤100
107147471711727,Enablesus,Enablesus,≤100
186645960378,Danwatch,Danwatch,≤100
1822254634537356,Nye tider,Nyetider.nu,≤100
341299649231023,Zetland,Zetland,≤100
2319925761607995,Radio4,RADIO FM4 A/S,≤100
116061635098137,Karina Lorentzen Dehnhardt,SF,≤100
109261517088528,Fremstillingsindustrien,Marie Thorsø Kousgaard,≤100
141140922630894,RED Center,RED Center,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
353331228049945,Nicki Ottevig - Byrådsmedlem,Nicki Ottevig,≤100
247490665291060,Det Kgl. Bibliotek,Det Kgl. Bibliotek,≤100
108273171366317,Moderaterne,Moderaterne,≤100
102514162425194,Frederik Vad,Nielsen Frederik Vad,≤100
