Page ID,Page name,Disclaimer,Amount spent (DKK)
101875098313543,Andel,Andel,3795
1595135787365287,Dansk Retursystem,Dansk Retursystem,2496
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,1772
65929129383,Røde Kors,Røde Kors,1664
26458152911,SOS Børnebyerne,SOS Børnebyerne,1202
59143726810,Psykiatrifonden,Psykiatrifonden,1198
12860228293,Politiken,Politiken,927
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,784
116269191760882,DSB,DSB,735
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,681
399210657232918,PlanBørnefonden,PlanBørnefonden,647
145392175531068,JydskeVestkysten,JydskeVestkysten,601
72672361910,Børns Vilkår,Børns Vilkår,539
55365680705,Greenpeace Danmark,Greenpeace Danmark,495
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,484
12787473132,Berlingske,Berlingske,475
104414898912918,GOTO Sønderborg,GOTO Sønderborg,438
671022293105597,Alex Vanopslagh,Alex Vanopslagh,419
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,390
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,359
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,348
106242252762376,Fyens.dk,Fyens Stiftstidende,318
250994288337708,Sex og Samfund,Sex og Samfund,284
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,278
41459763029,Socialdemokratiet,Socialdemokratiet,268
144965885963,Oxfam Danmark,Oxfam Danmark,260
304554445813,Videncentret Bolius,Videncentret Bolius,225
867877683280051,Weekendavisen,Weekendavisen,205
126543540781090,Ældre Sagen,Ældre Sagen,197
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,195
688468971281969,Varde Kommune,Varde Kommune,185
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,178
102154048301476,Lederstof.dk,Lederne,172
133707013355759,Danner,Danner,169
304554445813,Videncentret Bolius,Bolius,164
223040066022,Enhedslisten,Enhedslisten,162
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,157
110321008383861,Red Barnets landsindsamling,Red Barnet,143
520449347983427,Dansk Folkeparti,Dansk Folkeparti,138
246977185497434,Plastic Change,Plastic Change,138
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",133
748887235210811,Obton Forvaltning A/S,Obton A/S,125
63691965101,UNICEF Danmark,UNICEF Danmark,115
36664432940,Amnesty International Danmark,Amnesty International Danmark,113
167891603415958,Lederne,Lederne,109
105511328705392,HØRT,Børns Vilkår,101
840208682708121,Fyns Amts Avis,Fyns Amts Avis,≤100
427213910721659,Dansk Blindesamfund,Dansk Blindesamfund,≤100
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
334571029981175,DM og MA studerende,DM,≤100
239624940212,HK Kommunal,HK Kommunal,≤100
101286428483346,Annette Blynel,SF - Socialistisk Folkeparti,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
107898832590939,European Commission,European Commission,≤100
44741133186,Altinget.dk,These ads ran without a disclaimer,≤100
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,≤100
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,≤100
820072291706919,Sundhedstv,These ads ran without a disclaimer,≤100
264009771074617,Niels Fuglsang,Niels Fuglsang,≤100
1991160524251313,Højskolen Mors,These ads ran without a disclaimer,≤100
