Page ID,Page name,Disclaimer,Amount spent (CLP)
117971414554702,Juan Sutil,Juan Sutil Candidato,199355
1366892303449939,Partido Republicano,Partido Republicano,184928
229835819030014,Gabriel Domínguez,Gabriel Domínguez,15342
266641474102059,Mis Beneficios AFP,Mis Beneficios AFP,14368
418281855197789,Democracia Cristiana,Democracia Cristiana,9953
580663538777736,Consejo Minero,Feedback Comunicaciones,8061
105560941738247,Movilizando Chilenos,Movilizando Chilenos,6312
102660885525434,Con mi plata NO,Con mi plata No,5708
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,5527
103463095024719,Curiocity,Curiocíty,4136
110951722267366,World Vision Chile,World Vision Chile,2716
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,2349
104463368631455,CORE Alex Ramírez,Alex Raul Ramírez Ortiz,2275
583194288451920,Compañía Minera del Pacífico,Martin Rodríguez Jickart,2169
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,2048
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,2011
100537472438913,Futuro Madera,Futuro Madera,1936
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,1654
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,1414
103030962615298,Chile YAAC,Chile YAAC,1319
105943191493661,Coltauco apoya a Franco Parisi.,Pablo Alejandro Baeza Soto,1057
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,1054
137870152908799,Fundación Para La Confianza,Fundación para la confianza,942
386423238164424,Enel Chile,Enel Chile,925
242604915860706,Caja Los Andes,Caja Los Andes,910
105798328215264,Asistencia Familia,Asistencia Familia,891
109507485398506,Luis Valentin Ferrada - Consejero Constitucional,Jorge Marto,884
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,841
130550720303550,DuocUC,Duoc UC,827
104224427947088,Circula el Plástico,Metrix,827
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,827
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,827
305958239880216,Cidere Región de Coquimbo,CIDERE Coquimbo,827
1548643738480723,Asistencia Deudores,Asistencia Deudores,792
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,721
113540781539326,Workmed,Workmed,620
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,503
228557190541436,BancoEstado,BancoEstado,497
115447711895370,Good Neighbors Chile,ONG Good Neighbors Chile,476
1575804862459695,Fidel Edgardo Espinoza Sandoval,Fidel Edgardo Espinoza Sandoval,465
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,458
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,450
105216102185508,Cvr_abogados,Cvr_abogados,421
101915952829830,María Pardo Vergara,María Pardo Vergara,397
108557574347706,Fundación Conecta Mayor,Fundación Conecta Mayor,328
111099218377933,Benjamín Moreno Diputado,Benjamín Moreno Bascur,314
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,273
114628888236450,Andrés Palma Irarrázaval,Andres Palma Irarrazaval,263
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,256
330926060301648,AFP de Chile,Asociación de AFP,232
107339088943210,Yerko Ljubetic,Yerko Antonio Ljubetic Godoy,210
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,200
116719478002146,Andrés Zaldívar L,Andrés Zaldívar L,171
108158690830412,MisClases,MisClases,158
103527991214141,Cero DICOM,Cero Dicom,155
378598039556864,María José Puigrredón,María José Puigrredón,148
795435533917996,Municipalidad Loncoche Chile,These ads ran without a disclaimer,≤100
106580054753486,Krist Naranjo Gobernadora Independiente Región  De Coquimbo,Krist Pia NIcole Naranjo Peñaloza,≤100
102931702202829,Ernesto Plasencia,Ernesto Plasencia Rojas,≤100
107070278414214,Osciel Arenas    Coquimbo,Osciel Alexander Arenas Olivares,≤100
221901754840837,Acciona.Chile,ACCIONA Chile,≤100
1059804450772270,Antonio Barchiesi,Antonio Barchiesi,≤100
1715542162000038,Librería En El Blanco,Librería En el Blanco,≤100
112414063439760,Saludable SPA,Brecha Digital Consultores,≤100
101961222819450,yogueraviajera,These ads ran without a disclaimer,≤100
402682836552624,Fresh Water,These ads ran without a disclaimer,≤100
17678507849,Revista Ambientes,These ads ran without a disclaimer,≤100
100383352725236,Presentes,These ads ran without a disclaimer,≤100
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,≤100
1484086678554426,MobDica,These ads ran without a disclaimer,≤100
78239901502,Diario Financiero,Grupo DF,≤100
104189318481439,Minería y Futuro,Mineria y Futuro,≤100
2535216276502759,Beeok,Beeok,≤100
