Page ID,Page name,Disclaimer,Amount spent (PYG)
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,174901
102266292553995,Sucia Política,Diego Ricardo Ramírez,167322
325540631525675,En La Tecla,En la Tecla,165888
102467002671611,Jorge Heisecke,Jorge Heisecke,133315
1510805942583059,Norma Zarate de Monges,Norma Zarate,46624
1468570519872644,Santiago Peña,PRANA SA,38018
102804492578710,Legalmente Hablando,Nueva Tecno,19897
105902187763083,Edgar A. Colmán - Ministro de la Juventud,Edgar Abdón Colmán Miranda,14679
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,14307
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,13554
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,12887
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,10936
1151984808290856,Hugo Portillo,Hugo Portillo,7776
338961084535,WWF Paraguay,WWF Paraguay,7339
108982768685910,Cynthia Rios Candidata,Wilson Armoa,7339
102940895895901,Victor Herreros Gimenez,Victor Herreros,6840
100192941401740,Arturo Toñanez Benitez,Arturo Arnaldo Toñanez Benitez,5937
517426394969535,Ricardo Canese,Ricardo Canese,4890
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,4601
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,4397
446988672806188,Dany Echeverría,Edgar Daniel Echeverría Pérez,4186
111912341409356,Centinela del Norte,Centinela del Norte,3334
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,2663
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,2381
101557432041474,Levi Leguizamón,Levi Leguizamón,1980
101359268928132,Dr Juan Benitez,Juan Ramon Benitez Rios,1512
107706177740738,Periodismo 29,Periodismo 29,1307
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,1206
1365651890238610,Soberanía Paraguay,Prensa_Py,1169
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,1159
235526436573168,Ing. Eche Tu Diputado,Adalberto Pastor Echeverría Villasboa,1153
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,1125
359307964420456,Terere Cómplice,Meli Olavarrieta,1089
2545194018888389,Arnaldo Perez,Hugo Emilio Caballero Chena,1024
518726648648192,Carlos Arrechea,Carlos Arrechea,959
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,925
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,921
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,713
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,671
107892591960886,Lorena Barrios Concejal Departamental,Lorena Barrios,553
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,498
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,308
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,292
181461032397199,Billy Vaesken,Billy Vaesken,261
110665567053224,DimartinoIntendente,Jorge Dimartino,≤100
106008797475136,Nicolás Verón,Gilberto Nicolas Veron Benitez,≤100
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,≤100
1890146454611538,DESMI A/S,These ads ran without a disclaimer,≤100
1441704549436832,Regina Rios,Regina Rios Irala,≤100
1094373423935985,German Solinger,Grissel Zárate Sotelo,≤100
102158314814765,Rafael Bem  Reels Pro,These ads ran without a disclaimer,≤100
