Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
101029268584854,José Carlos Sánchez Verazaín,Boris Christian Lehm Murillo,≤100
381920638544893,Soy Santa Cruz Bolivia,Soy Santa Cruz Bolivia,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
110555990500784,Ingvar Ellefsen - Diputado,Ingvar Ellefsen,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
190739455190659,Molly Saldaña,Molly Margarita Saldaña Araujo,≤100
580038358771795,Horacio Poppe,Horacio Poppe Inch,≤100
102652851097134,Oscar Balderas Diputado,Oscar Alberto Balderas Montaño,≤100
111585510603603,Elena Pachacute - Diputada Nacional,María Elena Pachacute Ticona,≤100
102351595022048,Carlos Montaño Alcalde,Richard Chambi Gutierrez,≤100
103466912684381,Reforma Judicial SCZ,JMS.COM.BO,≤100
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100
103934207741083,Selena Ryan,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
387287078528,Líder Moderno,These ads ran without a disclaimer,≤100
144639479449243,Ambiente de Leitura Carlos Romero,These ads ran without a disclaimer,≤100
